# SOURCE: Computed from FAO Penman-Monteith ET0 (Hargreaves-Samani simplified) + FAO-56 crop coefficients
# DATE: 2026-02-06
# DESCRIPTION: Daily irrigation demand for cucumber crops in Sinai Red Sea region
# UNITS:
#   - weather_scenario_id: Scenario identifier (text)
#   - planting_date: Date crop was planted (YYYY-MM-DD)
#   - crop_day: Days since planting (1 to season_length)
#   - calendar_date: Actual calendar date (YYYY-MM-DD)
#   - growth_stage: Crop growth stage (initial/development/mid/late)
#   - kc: Crop coefficient for this day (dimensionless)
#   - et0_mm: Reference evapotranspiration (mm/day)
#   - etc_mm: Crop evapotranspiration = ET0 x Kc (mm/day)
#   - irrigation_m3_per_ha_per_day: Water requirement per hectare (m3/ha/day)
# LOGIC: ET0 = 0.0023 * (Tmean + 17.8) * (Tmax - Tmin)^0.5 * Ra; ETc = ET0 x Kc; Irrigation = ETc x 10 / 0.9 (90% drip efficiency)
# DEPENDENCIES: daily_weather_scenario_001-toy.csv, crop_coefficients-toy.csv, growth_stages-toy.csv
# ASSUMPTIONS: Drip irrigation at 90% efficiency, no rainfall credit, no soil water storage
weather_scenario_id,planting_date,crop_day,calendar_date,growth_stage,kc,et0_mm,etc_mm,irrigation_m3_per_ha_per_day
001,2024-02-15,91,2024-05-15,late,0.85,6.32,5.37,59.65
001,2024-02-15,92,2024-05-16,late,0.838,6.48,5.42,60.27
001,2024-02-15,93,2024-05-17,late,0.825,5.43,4.48,49.82
001,2024-02-15,94,2024-05-18,late,0.812,6.44,5.23,58.16
001,2024-02-15,95,2024-05-19,late,0.8,6.05,4.84,53.75
001,2010-04-01,1,2010-04-01,initial,0.65,4.45,2.89,32.12
001,2010-04-01,2,2010-04-02,initial,0.65,5.33,3.46,38.49
001,2010-04-01,3,2010-04-03,initial,0.65,4.95,3.22,35.77
001,2010-04-01,4,2010-04-04,initial,0.65,5.43,3.53,39.19
001,2010-04-01,5,2010-04-05,initial,0.65,4.56,2.97,32.94
001,2010-04-01,6,2010-04-06,initial,0.65,4.1,2.67,29.62
001,2010-04-01,7,2010-04-07,initial,0.65,5.09,3.31,36.74
001,2010-04-01,8,2010-04-08,initial,0.65,5.07,3.29,36.61
001,2010-04-01,9,2010-04-09,initial,0.65,5.82,3.78,42.0
001,2010-04-01,10,2010-04-10,initial,0.65,4.97,3.23,35.88
001,2010-04-01,11,2010-04-11,initial,0.65,4.91,3.19,35.48
001,2010-04-01,12,2010-04-12,initial,0.65,5.56,3.62,40.18
001,2010-04-01,13,2010-04-13,initial,0.65,4.87,3.16,35.15
001,2010-04-01,14,2010-04-14,initial,0.65,5.64,3.66,40.71
001,2010-04-01,15,2010-04-15,initial,0.65,5.48,3.56,39.59
001,2010-04-01,16,2010-04-16,initial,0.65,5.46,3.55,39.46
001,2010-04-01,17,2010-04-17,initial,0.65,5.25,3.41,37.93
001,2010-04-01,18,2010-04-18,initial,0.65,5.84,3.8,42.21
001,2010-04-01,19,2010-04-19,initial,0.65,5.24,3.41,37.85
001,2010-04-01,20,2010-04-20,initial,0.65,5.48,3.56,39.55
001,2010-04-01,21,2010-04-21,development,0.666,6.04,4.02,44.72
001,2010-04-01,22,2010-04-22,development,0.682,5.36,3.65,40.6
001,2010-04-01,23,2010-04-23,development,0.698,5.88,4.1,45.58
001,2010-04-01,24,2010-04-24,development,0.714,5.9,4.21,46.79
001,2010-04-01,25,2010-04-25,development,0.73,5.45,3.98,44.18
001,2010-04-01,26,2010-04-26,development,0.746,5.45,4.06,45.16
001,2010-04-01,27,2010-04-27,development,0.762,5.73,4.37,48.54
001,2010-04-01,28,2010-04-28,development,0.778,5.18,4.03,44.82
001,2010-04-01,29,2010-04-29,development,0.794,5.83,4.63,51.44
001,2010-04-01,30,2010-04-30,development,0.81,5.76,4.67,51.88
001,2010-04-01,31,2010-05-01,development,0.826,6.62,5.47,60.78
001,2010-04-01,32,2010-05-02,development,0.842,6.46,5.44,60.42
001,2010-04-01,33,2010-05-03,development,0.858,6.13,5.26,58.42
001,2010-04-01,34,2010-05-04,development,0.874,6.53,5.71,63.39
001,2010-04-01,35,2010-05-05,development,0.89,5.82,5.18,57.57
001,2010-04-01,36,2010-05-06,development,0.906,6.4,5.8,64.41
001,2010-04-01,37,2010-05-07,development,0.922,6.78,6.25,69.42
001,2010-04-01,38,2010-05-08,development,0.938,6.35,5.96,66.18
001,2010-04-01,39,2010-05-09,development,0.954,6.71,6.4,71.13
001,2010-04-01,40,2010-05-10,development,0.97,6.39,6.2,68.9
001,2010-04-01,41,2010-05-11,development,0.986,6.18,6.09,67.66
001,2010-04-01,42,2010-05-12,development,1.002,6.23,6.24,69.38
001,2010-04-01,43,2010-05-13,development,1.018,6.14,6.25,69.46
001,2010-04-01,44,2010-05-14,development,1.034,6.51,6.73,74.82
001,2010-04-01,45,2010-05-15,development,1.05,6.98,7.33,81.46
001,2010-04-01,46,2010-05-16,mid,1.05,6.67,7.01,77.84
001,2010-04-01,47,2010-05-17,mid,1.05,7.04,7.4,82.17
001,2010-04-01,48,2010-05-18,mid,1.05,6.37,6.69,74.37
001,2010-04-01,49,2010-05-19,mid,1.05,6.83,7.17,79.68
001,2010-04-01,50,2010-05-20,mid,1.05,6.86,7.2,80.04
001,2010-04-01,51,2010-05-21,mid,1.05,6.88,7.22,80.27
001,2010-04-01,52,2010-05-22,mid,1.05,7.22,7.58,84.18
001,2010-04-01,53,2010-05-23,mid,1.05,6.43,6.75,75.0
001,2010-04-01,54,2010-05-24,mid,1.05,6.91,7.25,80.59
001,2010-04-01,55,2010-05-25,mid,1.05,7.3,7.67,85.19
001,2010-04-01,56,2010-05-26,mid,1.05,6.72,7.06,78.46
001,2010-04-01,57,2010-05-27,mid,1.05,7.11,7.46,82.9
001,2010-04-01,58,2010-05-28,mid,1.05,7.62,8.0,88.88
001,2010-04-01,59,2010-05-29,mid,1.05,7.57,7.95,88.35
001,2010-04-01,60,2010-05-30,mid,1.05,7.04,7.39,82.16
001,2010-04-01,61,2010-05-31,mid,1.05,7.11,7.46,82.93
001,2010-04-01,62,2010-06-01,mid,1.05,7.97,8.37,92.97
001,2010-04-01,63,2010-06-02,mid,1.05,7.99,8.39,93.26
001,2010-04-01,64,2010-06-03,mid,1.05,6.79,7.13,79.19
001,2010-04-01,65,2010-06-04,mid,1.05,6.72,7.05,78.35
001,2010-04-01,66,2010-06-05,mid,1.05,6.84,7.18,79.74
001,2010-04-01,67,2010-06-06,mid,1.05,7.22,7.58,84.18
001,2010-04-01,68,2010-06-07,mid,1.05,7.38,7.75,86.09
001,2010-04-01,69,2010-06-08,mid,1.05,7.59,7.97,88.53
001,2010-04-01,70,2010-06-09,mid,1.05,7.21,7.57,84.11
001,2010-04-01,71,2010-06-10,mid,1.05,7.99,8.39,93.23
001,2010-04-01,72,2010-06-11,mid,1.05,7.75,8.13,90.39
001,2010-04-01,73,2010-06-12,mid,1.05,7.62,8.0,88.87
001,2010-04-01,74,2010-06-13,mid,1.05,7.5,7.87,87.46
001,2010-04-01,75,2010-06-14,mid,1.05,7.91,8.3,92.26
001,2010-04-01,76,2010-06-15,late,1.038,7.98,8.28,91.98
001,2010-04-01,77,2010-06-16,late,1.025,7.39,7.57,84.11
001,2010-04-01,78,2010-06-17,late,1.012,7.54,7.64,84.87
001,2010-04-01,79,2010-06-18,late,1.0,7.78,7.78,86.43
001,2010-04-01,80,2010-06-19,late,0.988,7.98,7.88,87.59
001,2010-04-01,81,2010-06-20,late,0.975,8.02,7.82,86.87
001,2010-04-01,82,2010-06-21,late,0.962,8.2,7.89,87.71
001,2010-04-01,83,2010-06-22,late,0.95,7.48,7.11,78.99
001,2010-04-01,84,2010-06-23,late,0.938,7.25,6.8,75.52
001,2010-04-01,85,2010-06-24,late,0.925,7.7,7.12,79.16
001,2010-04-01,86,2010-06-25,late,0.913,7.22,6.59,73.23
001,2010-04-01,87,2010-06-26,late,0.9,7.14,6.43,71.39
001,2010-04-01,88,2010-06-27,late,0.888,7.82,6.94,77.12
001,2010-04-01,89,2010-06-28,late,0.875,7.56,6.61,73.5
001,2010-04-01,90,2010-06-29,late,0.862,6.88,5.93,65.89
001,2010-04-01,91,2010-06-30,late,0.85,8.24,7.01,77.86
001,2010-04-01,92,2010-07-01,late,0.838,7.51,6.29,69.92
001,2010-04-01,93,2010-07-02,late,0.825,7.78,6.42,71.32
001,2010-04-01,94,2010-07-03,late,0.812,7.41,6.02,66.92
001,2010-04-01,95,2010-07-04,late,0.8,7.37,5.9,65.52
001,2011-04-01,1,2011-04-01,initial,0.65,4.86,3.16,35.13
001,2011-04-01,2,2011-04-02,initial,0.65,4.13,2.69,29.84
001,2011-04-01,3,2011-04-03,initial,0.65,4.35,2.83,31.44
001,2011-04-01,4,2011-04-04,initial,0.65,5.25,3.41,37.92
001,2011-04-01,5,2011-04-05,initial,0.65,4.96,3.23,35.83
001,2011-04-01,6,2011-04-06,initial,0.65,4.68,3.04,33.79
001,2011-04-01,7,2011-04-07,initial,0.65,4.81,3.13,34.73
001,2011-04-01,8,2011-04-08,initial,0.65,5.04,3.27,36.38
001,2011-04-01,9,2011-04-09,initial,0.65,5.53,3.59,39.93
001,2011-04-01,10,2011-04-10,initial,0.65,5.41,3.52,39.07
001,2011-04-01,11,2011-04-11,initial,0.65,4.52,2.94,32.62
001,2011-04-01,12,2011-04-12,initial,0.65,5.09,3.31,36.74
001,2011-04-01,13,2011-04-13,initial,0.65,4.28,2.78,30.94
001,2011-04-01,14,2011-04-14,initial,0.65,5.26,3.42,38.02
001,2011-04-01,15,2011-04-15,initial,0.65,5.39,3.5,38.92
001,2011-04-01,16,2011-04-16,initial,0.65,4.64,3.02,33.52
001,2011-04-01,17,2011-04-17,initial,0.65,5.2,3.38,37.57
001,2011-04-01,18,2011-04-18,initial,0.65,4.95,3.22,35.78
001,2011-04-01,19,2011-04-19,initial,0.65,5.53,3.59,39.93
001,2011-04-01,20,2011-04-20,initial,0.65,5.63,3.66,40.64
001,2011-04-01,21,2011-04-21,development,0.666,5.7,3.79,42.14
001,2011-04-01,22,2011-04-22,development,0.682,5.72,3.9,43.32
001,2011-04-01,23,2011-04-23,development,0.698,5.66,3.95,43.93
001,2011-04-01,24,2011-04-24,development,0.714,5.3,3.78,42.04
001,2011-04-01,25,2011-04-25,development,0.73,6.66,4.86,54.05
001,2011-04-01,26,2011-04-26,development,0.746,5.83,4.35,48.32
001,2011-04-01,27,2011-04-27,development,0.762,5.72,4.36,48.43
001,2011-04-01,28,2011-04-28,development,0.778,5.4,4.2,46.65
001,2011-04-01,29,2011-04-29,development,0.794,5.57,4.42,49.13
001,2011-04-01,30,2011-04-30,development,0.81,5.55,4.5,49.97
001,2011-04-01,31,2011-05-01,development,0.826,6.12,5.06,56.2
001,2011-04-01,32,2011-05-02,development,0.842,6.83,5.75,63.91
001,2011-04-01,33,2011-05-03,development,0.858,5.31,4.56,50.65
001,2011-04-01,34,2011-05-04,development,0.874,5.72,5.0,55.55
001,2011-04-01,35,2011-05-05,development,0.89,5.93,5.28,58.64
001,2011-04-01,36,2011-05-06,development,0.906,5.66,5.13,57.0
001,2011-04-01,37,2011-05-07,development,0.922,6.26,5.77,64.08
001,2011-04-01,38,2011-05-08,development,0.938,6.29,5.9,65.52
001,2011-04-01,39,2011-05-09,development,0.954,6.35,6.05,67.27
001,2011-04-01,40,2011-05-10,development,0.97,6.06,5.88,65.28
001,2011-04-01,41,2011-05-11,development,0.986,6.62,6.53,72.5
001,2011-04-01,42,2011-05-12,development,1.002,6.33,6.34,70.46
001,2011-04-01,43,2011-05-13,development,1.018,6.39,6.5,72.23
001,2011-04-01,44,2011-05-14,development,1.034,6.56,6.78,75.32
001,2011-04-01,45,2011-05-15,development,1.05,6.3,6.61,73.47
001,2011-04-01,46,2011-05-16,mid,1.05,6.58,6.91,76.76
001,2011-04-01,47,2011-05-17,mid,1.05,6.78,7.12,79.15
001,2011-04-01,48,2011-05-18,mid,1.05,6.15,6.46,71.78
001,2011-04-01,49,2011-05-19,mid,1.05,7.11,7.46,82.9
001,2011-04-01,50,2011-05-20,mid,1.05,6.86,7.2,79.99
001,2011-04-01,51,2011-05-21,mid,1.05,6.62,6.95,77.21
001,2011-04-01,52,2011-05-22,mid,1.05,7.31,7.67,85.27
001,2011-04-01,53,2011-05-23,mid,1.05,6.87,7.21,80.1
001,2011-04-01,54,2011-05-24,mid,1.05,7.34,7.7,85.59
001,2011-04-01,55,2011-05-25,mid,1.05,6.89,7.24,80.43
001,2011-04-01,56,2011-05-26,mid,1.05,6.53,6.86,76.2
001,2011-04-01,57,2011-05-27,mid,1.05,6.35,6.67,74.11
001,2011-04-01,58,2011-05-28,mid,1.05,7.15,7.51,83.45
001,2011-04-01,59,2011-05-29,mid,1.05,7.58,7.96,88.41
001,2011-04-01,60,2011-05-30,mid,1.05,6.57,6.9,76.62
001,2011-04-01,61,2011-05-31,mid,1.05,7.58,7.96,88.43
001,2011-04-01,62,2011-06-01,mid,1.05,6.72,7.06,78.42
001,2011-04-01,63,2011-06-02,mid,1.05,7.07,7.42,82.49
001,2011-04-01,64,2011-06-03,mid,1.05,6.84,7.18,79.77
001,2011-04-01,65,2011-06-04,mid,1.05,6.78,7.12,79.08
001,2011-04-01,66,2011-06-05,mid,1.05,7.19,7.55,83.85
001,2011-04-01,67,2011-06-06,mid,1.05,7.29,7.66,85.08
001,2011-04-01,68,2011-06-07,mid,1.05,6.55,6.87,76.37
001,2011-04-01,69,2011-06-08,mid,1.05,7.59,7.97,88.53
001,2011-04-01,70,2011-06-09,mid,1.05,7.29,7.65,85.0
001,2011-04-01,71,2011-06-10,mid,1.05,7.37,7.74,86.02
001,2011-04-01,72,2011-06-11,mid,1.05,7.05,7.41,82.29
001,2011-04-01,73,2011-06-12,mid,1.05,7.51,7.88,87.57
001,2011-04-01,74,2011-06-13,mid,1.05,7.05,7.41,82.29
001,2011-04-01,75,2011-06-14,mid,1.05,6.86,7.2,79.99
001,2011-04-01,76,2011-06-15,late,1.038,7.36,7.64,84.88
001,2011-04-01,77,2011-06-16,late,1.025,7.67,7.86,87.31
001,2011-04-01,78,2011-06-17,late,1.012,7.19,7.28,80.86
001,2011-04-01,79,2011-06-18,late,1.0,8.08,8.08,89.75
001,2011-04-01,80,2011-06-19,late,0.988,7.88,7.78,86.46
001,2011-04-01,81,2011-06-20,late,0.975,7.8,7.6,84.48
001,2011-04-01,82,2011-06-21,late,0.962,8.0,7.7,85.51
001,2011-04-01,83,2011-06-22,late,0.95,8.11,7.7,85.58
001,2011-04-01,84,2011-06-23,late,0.938,7.57,7.1,78.87
001,2011-04-01,85,2011-06-24,late,0.925,8.0,7.4,82.24
001,2011-04-01,86,2011-06-25,late,0.913,7.9,7.21,80.06
001,2011-04-01,87,2011-06-26,late,0.9,7.51,6.76,75.1
001,2011-04-01,88,2011-06-27,late,0.888,7.31,6.49,72.06
001,2011-04-01,89,2011-06-28,late,0.875,8.25,7.22,80.24
001,2011-04-01,90,2011-06-29,late,0.862,7.34,6.33,70.3
001,2011-04-01,91,2011-06-30,late,0.85,7.54,6.41,71.26
001,2011-04-01,92,2011-07-01,late,0.838,8.0,6.7,74.49
001,2011-04-01,93,2011-07-02,late,0.825,7.61,6.28,69.78
001,2011-04-01,94,2011-07-03,late,0.812,6.94,5.64,62.7
001,2011-04-01,95,2011-07-04,late,0.8,8.2,6.56,72.86
001,2012-04-01,1,2012-04-01,initial,0.65,4.92,3.2,35.52
001,2012-04-01,2,2012-04-02,initial,0.65,3.97,2.58,28.65
001,2012-04-01,3,2012-04-03,initial,0.65,5.22,3.39,37.67
001,2012-04-01,4,2012-04-04,initial,0.65,4.63,3.01,33.41
001,2012-04-01,5,2012-04-05,initial,0.65,4.98,3.24,36.0
001,2012-04-01,6,2012-04-06,initial,0.65,4.83,3.14,34.89
001,2012-04-01,7,2012-04-07,initial,0.65,4.78,3.1,34.49
001,2012-04-01,8,2012-04-08,initial,0.65,5.28,3.43,38.11
001,2012-04-01,9,2012-04-09,initial,0.65,4.86,3.16,35.07
001,2012-04-01,10,2012-04-10,initial,0.65,5.44,3.53,39.27
001,2012-04-01,11,2012-04-11,initial,0.65,5.64,3.67,40.73
001,2012-04-01,12,2012-04-12,initial,0.65,6.02,3.91,43.5
001,2012-04-01,13,2012-04-13,initial,0.65,5.02,3.26,36.25
001,2012-04-01,14,2012-04-14,initial,0.65,4.88,3.17,35.24
001,2012-04-01,15,2012-04-15,initial,0.65,5.25,3.41,37.94
001,2012-04-01,16,2012-04-16,initial,0.65,4.99,3.24,36.0
001,2012-04-01,17,2012-04-17,initial,0.65,5.67,3.68,40.93
001,2012-04-01,18,2012-04-18,initial,0.65,5.99,3.9,43.28
001,2012-04-01,19,2012-04-19,initial,0.65,6.05,3.93,43.71
001,2012-04-01,20,2012-04-20,initial,0.65,5.56,3.61,40.15
001,2012-04-01,21,2012-04-21,development,0.666,5.48,3.65,40.53
001,2012-04-01,22,2012-04-22,development,0.682,5.69,3.88,43.14
001,2012-04-01,23,2012-04-23,development,0.698,5.77,4.03,44.74
001,2012-04-01,24,2012-04-24,development,0.714,6.0,4.28,47.59
001,2012-04-01,25,2012-04-25,development,0.73,5.98,4.36,48.5
001,2012-04-01,26,2012-04-26,development,0.746,5.76,4.3,47.78
001,2012-04-01,27,2012-04-27,development,0.762,6.43,4.9,54.47
001,2012-04-01,28,2012-04-28,development,0.778,6.56,5.1,56.71
001,2012-04-01,29,2012-04-29,development,0.794,5.96,4.73,52.59
001,2012-04-01,30,2012-04-30,development,0.81,6.02,4.88,54.18
001,2012-04-01,31,2012-05-01,development,0.826,6.24,5.16,57.29
001,2012-04-01,32,2012-05-02,development,0.842,6.42,5.41,60.09
001,2012-04-01,33,2012-05-03,development,0.858,6.06,5.2,57.78
001,2012-04-01,34,2012-05-04,development,0.874,7.17,6.27,69.62
001,2012-04-01,35,2012-05-05,development,0.89,6.5,5.78,64.23
001,2012-04-01,36,2012-05-06,development,0.906,5.34,4.83,53.72
001,2012-04-01,37,2012-05-07,development,0.922,6.3,5.81,64.57
001,2012-04-01,38,2012-05-08,development,0.938,6.62,6.21,68.96
001,2012-04-01,39,2012-05-09,development,0.954,6.31,6.02,66.87
001,2012-04-01,40,2012-05-10,development,0.97,7.59,7.36,81.81
001,2012-04-01,41,2012-05-11,development,0.986,6.54,6.45,71.68
001,2012-04-01,42,2012-05-12,development,1.002,6.03,6.04,67.14
001,2012-04-01,43,2012-05-13,development,1.018,7.07,7.2,79.98
001,2012-04-01,44,2012-05-14,development,1.034,7.56,7.82,86.91
001,2012-04-01,45,2012-05-15,development,1.05,7.91,8.31,92.33
001,2012-04-01,46,2012-05-16,mid,1.05,6.41,6.73,74.81
001,2012-04-01,47,2012-05-17,mid,1.05,6.37,6.68,74.27
001,2012-04-01,48,2012-05-18,mid,1.05,7.3,7.66,85.11
001,2012-04-01,49,2012-05-19,mid,1.05,6.92,7.27,80.78
001,2012-04-01,50,2012-05-20,mid,1.05,7.01,7.36,81.73
001,2012-04-01,51,2012-05-21,mid,1.05,6.57,6.89,76.61
001,2012-04-01,52,2012-05-22,mid,1.05,6.98,7.33,81.43
001,2012-04-01,53,2012-05-23,mid,1.05,7.79,8.18,90.86
001,2012-04-01,54,2012-05-24,mid,1.05,7.64,8.02,89.09
001,2012-04-01,55,2012-05-25,mid,1.05,7.49,7.87,87.44
001,2012-04-01,56,2012-05-26,mid,1.05,7.37,7.74,86.03
001,2012-04-01,57,2012-05-27,mid,1.05,7.53,7.91,87.89
001,2012-04-01,58,2012-05-28,mid,1.05,7.22,7.58,84.24
001,2012-04-01,59,2012-05-29,mid,1.05,7.22,7.59,84.28
001,2012-04-01,60,2012-05-30,mid,1.05,7.53,7.91,87.87
001,2012-04-01,61,2012-05-31,mid,1.05,6.95,7.3,81.06
001,2012-04-01,62,2012-06-01,mid,1.05,7.27,7.64,84.85
001,2012-04-01,63,2012-06-02,mid,1.05,7.69,8.07,89.72
001,2012-04-01,64,2012-06-03,mid,1.05,6.91,7.25,80.57
001,2012-04-01,65,2012-06-04,mid,1.05,7.52,7.89,87.7
001,2012-04-01,66,2012-06-05,mid,1.05,6.69,7.03,78.07
001,2012-04-01,67,2012-06-06,mid,1.05,7.84,8.23,91.44
001,2012-04-01,68,2012-06-07,mid,1.05,8.01,8.41,93.42
001,2012-04-01,69,2012-06-08,mid,1.05,7.62,8.0,88.9
001,2012-04-01,70,2012-06-09,mid,1.05,7.44,7.81,86.79
001,2012-04-01,71,2012-06-10,mid,1.05,6.82,7.17,79.62
001,2012-04-01,72,2012-06-11,mid,1.05,7.81,8.2,91.15
001,2012-04-01,73,2012-06-12,mid,1.05,8.2,8.61,95.64
001,2012-04-01,74,2012-06-13,mid,1.05,7.99,8.39,93.21
001,2012-04-01,75,2012-06-14,mid,1.05,7.36,7.73,85.85
001,2012-04-01,76,2012-06-15,late,1.038,8.23,8.54,94.93
001,2012-04-01,77,2012-06-16,late,1.025,7.75,7.94,88.26
001,2012-04-01,78,2012-06-17,late,1.012,8.62,8.72,96.93
001,2012-04-01,79,2012-06-18,late,1.0,7.86,7.86,87.32
001,2012-04-01,80,2012-06-19,late,0.988,8.05,7.95,88.34
001,2012-04-01,81,2012-06-20,late,0.975,7.68,7.49,83.24
001,2012-04-01,82,2012-06-21,late,0.962,7.79,7.5,83.33
001,2012-04-01,83,2012-06-22,late,0.95,7.98,7.58,84.22
001,2012-04-01,84,2012-06-23,late,0.938,7.6,7.12,79.12
001,2012-04-01,85,2012-06-24,late,0.925,8.53,7.89,87.66
001,2012-04-01,86,2012-06-25,late,0.913,7.41,6.76,75.1
001,2012-04-01,87,2012-06-26,late,0.9,8.07,7.26,80.7
001,2012-04-01,88,2012-06-27,late,0.888,7.72,6.85,76.12
001,2012-04-01,89,2012-06-28,late,0.875,8.02,7.02,78.01
001,2012-04-01,90,2012-06-29,late,0.862,7.26,6.26,69.56
001,2012-04-01,91,2012-06-30,late,0.85,7.26,6.17,68.58
001,2012-04-01,92,2012-07-01,late,0.838,8.01,6.71,74.53
001,2012-04-01,93,2012-07-02,late,0.825,8.24,6.8,75.51
001,2012-04-01,94,2012-07-03,late,0.812,7.94,6.45,71.68
001,2012-04-01,95,2012-07-04,late,0.8,7.65,6.12,68.04
001,2013-04-01,1,2013-04-01,initial,0.65,4.9,3.18,35.39
001,2013-04-01,2,2013-04-02,initial,0.65,4.94,3.21,35.65
001,2013-04-01,3,2013-04-03,initial,0.65,4.96,3.22,35.81
001,2013-04-01,4,2013-04-04,initial,0.65,5.08,3.3,36.66
001,2013-04-01,5,2013-04-05,initial,0.65,5.12,3.33,36.98
001,2013-04-01,6,2013-04-06,initial,0.65,4.98,3.24,35.95
001,2013-04-01,7,2013-04-07,initial,0.65,5.18,3.37,37.41
001,2013-04-01,8,2013-04-08,initial,0.65,5.13,3.33,37.06
001,2013-04-01,9,2013-04-09,initial,0.65,6.17,4.01,44.57
001,2013-04-01,10,2013-04-10,initial,0.65,5.23,3.4,37.76
001,2013-04-01,11,2013-04-11,initial,0.65,5.15,3.35,37.17
001,2013-04-01,12,2013-04-12,initial,0.65,5.47,3.56,39.51
001,2013-04-01,13,2013-04-13,initial,0.65,5.79,3.77,41.84
001,2013-04-01,14,2013-04-14,initial,0.65,5.37,3.49,38.8
001,2013-04-01,15,2013-04-15,initial,0.65,5.75,3.73,41.49
001,2013-04-01,16,2013-04-16,initial,0.65,5.77,3.75,41.67
001,2013-04-01,17,2013-04-17,initial,0.65,5.48,3.56,39.56
001,2013-04-01,18,2013-04-18,initial,0.65,5.25,3.41,37.9
001,2013-04-01,19,2013-04-19,initial,0.65,6.64,4.32,47.97
001,2013-04-01,20,2013-04-20,initial,0.65,5.75,3.74,41.52
001,2013-04-01,21,2013-04-21,development,0.666,5.64,3.76,41.74
001,2013-04-01,22,2013-04-22,development,0.682,6.15,4.19,46.58
001,2013-04-01,23,2013-04-23,development,0.698,6.63,4.62,51.39
001,2013-04-01,24,2013-04-24,development,0.714,6.34,4.53,50.34
001,2013-04-01,25,2013-04-25,development,0.73,6.13,4.47,49.69
001,2013-04-01,26,2013-04-26,development,0.746,6.44,4.81,53.4
001,2013-04-01,27,2013-04-27,development,0.762,6.27,4.78,53.06
001,2013-04-01,28,2013-04-28,development,0.778,6.49,5.05,56.07
001,2013-04-01,29,2013-04-29,development,0.794,6.34,5.04,55.95
001,2013-04-01,30,2013-04-30,development,0.81,6.27,5.08,56.47
001,2013-04-01,31,2013-05-01,development,0.826,5.71,4.72,52.43
001,2013-04-01,32,2013-05-02,development,0.842,5.95,5.01,55.64
001,2013-04-01,33,2013-05-03,development,0.858,6.64,5.7,63.33
001,2013-04-01,34,2013-05-04,development,0.874,6.2,5.42,60.23
001,2013-04-01,35,2013-05-05,development,0.89,7.53,6.7,74.46
001,2013-04-01,36,2013-05-06,development,0.906,6.9,6.25,69.41
001,2013-04-01,37,2013-05-07,development,0.922,6.17,5.69,63.21
001,2013-04-01,38,2013-05-08,development,0.938,6.85,6.43,71.44
001,2013-04-01,39,2013-05-09,development,0.954,6.56,6.26,69.58
001,2013-04-01,40,2013-05-10,development,0.97,6.42,6.23,69.23
001,2013-04-01,41,2013-05-11,development,0.986,6.6,6.51,72.32
001,2013-04-01,42,2013-05-12,development,1.002,6.39,6.4,71.15
001,2013-04-01,43,2013-05-13,development,1.018,6.55,6.67,74.06
001,2013-04-01,44,2013-05-14,development,1.034,7.35,7.6,84.43
001,2013-04-01,45,2013-05-15,development,1.05,6.75,7.09,78.79
001,2013-04-01,46,2013-05-16,mid,1.05,6.66,7.0,77.72
001,2013-04-01,47,2013-05-17,mid,1.05,7.08,7.43,82.56
001,2013-04-01,48,2013-05-18,mid,1.05,7.23,7.59,84.3
001,2013-04-01,49,2013-05-19,mid,1.05,6.97,7.32,81.32
001,2013-04-01,50,2013-05-20,mid,1.05,6.69,7.02,78.03
001,2013-04-01,51,2013-05-21,mid,1.05,6.86,7.2,80.02
001,2013-04-01,52,2013-05-22,mid,1.05,6.89,7.24,80.39
001,2013-04-01,53,2013-05-23,mid,1.05,7.33,7.7,85.53
001,2013-04-01,54,2013-05-24,mid,1.05,7.85,8.24,91.61
001,2013-04-01,55,2013-05-25,mid,1.05,6.83,7.17,79.64
001,2013-04-01,56,2013-05-26,mid,1.05,7.68,8.07,89.65
001,2013-04-01,57,2013-05-27,mid,1.05,7.27,7.64,84.87
001,2013-04-01,58,2013-05-28,mid,1.05,7.16,7.51,83.49
001,2013-04-01,59,2013-05-29,mid,1.05,6.44,6.76,75.08
001,2013-04-01,60,2013-05-30,mid,1.05,7.97,8.37,92.97
001,2013-04-01,61,2013-05-31,mid,1.05,8.04,8.44,93.81
001,2013-04-01,62,2013-06-01,mid,1.05,7.84,8.23,91.49
001,2013-04-01,63,2013-06-02,mid,1.05,7.74,8.13,90.29
001,2013-04-01,64,2013-06-03,mid,1.05,8.08,8.49,94.32
001,2013-04-01,65,2013-06-04,mid,1.05,7.53,7.91,87.84
001,2013-04-01,66,2013-06-05,mid,1.05,7.93,8.32,92.48
001,2013-04-01,67,2013-06-06,mid,1.05,7.7,8.09,89.87
001,2013-04-01,68,2013-06-07,mid,1.05,7.36,7.73,85.83
001,2013-04-01,69,2013-06-08,mid,1.05,8.28,8.69,96.55
001,2013-04-01,70,2013-06-09,mid,1.05,8.15,8.56,95.06
001,2013-04-01,71,2013-06-10,mid,1.05,7.71,8.1,89.99
001,2013-04-01,72,2013-06-11,mid,1.05,7.72,8.1,90.01
001,2013-04-01,73,2013-06-12,mid,1.05,7.85,8.24,91.53
001,2013-04-01,74,2013-06-13,mid,1.05,8.13,8.54,94.86
001,2013-04-01,75,2013-06-14,mid,1.05,8.46,8.88,98.67
001,2013-04-01,76,2013-06-15,late,1.038,9.29,9.64,107.08
