day,community_energy_demand_kwh,water_energy_demand_kwh,total_demand_kwh,total_solar_kwh,total_wind_kwh,total_renewable_kwh,renewable_consumed_kwh,renewable_surplus_kwh,battery_charge_kwh,battery_discharge_kwh,grid_import_kwh,grid_export_kwh,generator_kwh,generator_excess_kwh,curtailed_kwh,deficit_kwh,battery_soc_kwh,battery_soc_fraction,battery_renewable_fraction,generator_fuel_liters,generator_runtime_hours,grid_import_cost,grid_export_revenue,generator_fuel_cost,total_energy_cost,self_sufficiency_ratio,self_consumption_ratio,renewable_fraction,policy_strategy,policy_grid_mode,policy_deficit,grid_import_cap_used_kwh,grid_export_cap_used_kwh,grid_monthly_import_cap_kwh,grid_monthly_export_cap_kwh
2023-09-28,735.43,428.511,1163.941,789.777,173.36,963.137,963.137,0.0,0.0,55.068,145.735,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,15.484,0.0,0.0,15.484,0.875,1.0,0.875,minimize_generator,full_grid,False,145.735,643.384,5000,inf
2023-09-29,735.79,464.323,1200.113,786.395,163.16,949.555,949.555,0.0,0.0,0.0,250.558,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,26.546,0.0,0.0,26.546,0.791,1.0,0.791,minimize_generator,full_grid,False,396.293,643.384,5000,inf
2023-09-30,812.715,484.787,1297.502,814.818,220.56,1035.378,1035.378,0.0,0.0,0.0,262.124,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,27.827,0.0,0.0,27.827,0.798,1.0,0.798,minimize_generator,full_grid,False,658.417,643.384,5000,inf
2023-10-01,811.595,795.421,1607.016,737.812,461.08,1198.892,1198.892,0.0,0.0,0.0,408.124,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,42.232,0.0,0.0,42.232,0.746,1.0,0.746,minimize_generator,full_grid,False,408.124,0.0,5000,inf
2023-10-02,729.625,638.987,1368.612,507.538,475.72,983.258,983.258,0.0,0.0,0.0,385.354,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,40.047,0.0,0.0,40.047,0.718,1.0,0.718,minimize_generator,full_grid,False,793.478,0.0,5000,inf
2023-10-03,738.03,671.271,1409.301,638.755,395.52,1034.275,1034.275,0.0,0.0,0.0,375.026,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,38.918,0.0,0.0,38.918,0.734,1.0,0.734,minimize_generator,full_grid,False,1168.504,0.0,5000,inf
2023-10-04,733.005,768.401,1501.406,779.022,374.72,1153.742,1153.742,0.0,0.0,0.0,347.664,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,35.884,0.0,0.0,35.884,0.768,1.0,0.768,minimize_generator,full_grid,False,1516.168,0.0,5000,inf
2023-10-05,733.18,753.529,1486.709,754.262,237.68,991.942,991.942,0.0,0.0,0.0,494.767,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,51.105,0.0,0.0,51.105,0.667,1.0,0.667,minimize_generator,full_grid,False,2010.935,0.0,5000,inf
2023-10-06,661.165,755.446,1416.611,686.11,400.76,1086.87,1086.87,0.0,0.0,0.0,329.741,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,33.922,0.0,0.0,33.922,0.767,1.0,0.767,minimize_generator,full_grid,False,2340.676,0.0,5000,inf
2023-10-07,730.01,715.511,1445.521,745.107,347.04,1092.147,1092.147,0.0,0.0,0.0,353.374,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,36.567,0.0,0.0,36.567,0.756,1.0,0.756,minimize_generator,full_grid,False,2694.05,0.0,5000,inf
2023-10-08,664.375,772.913,1437.288,767.045,320.4,1087.445,1087.445,0.0,0.0,0.0,349.843,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,35.965,0.0,0.0,35.965,0.757,1.0,0.757,minimize_generator,full_grid,False,3043.893,0.0,5000,inf
2023-10-09,733.18,772.031,1505.211,653.268,387.96,1041.228,1041.228,0.0,0.0,0.0,463.983,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,47.881,0.0,0.0,47.881,0.692,1.0,0.692,minimize_generator,full_grid,False,3507.876,0.0,5000,inf
2023-10-10,733.74,727.599,1461.339,635.882,502.76,1138.642,1138.642,0.0,0.0,0.0,322.697,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,33.378,0.0,0.0,33.378,0.779,1.0,0.779,minimize_generator,full_grid,False,3830.573,0.0,5000,inf
2023-10-11,658.17,771.221,1429.391,733.211,468.0,1201.211,1201.211,0.0,0.0,0.0,228.18,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,23.451,0.0,0.0,23.451,0.84,1.0,0.84,minimize_generator,full_grid,False,4058.753,0.0,5000,inf
2023-10-12,666.03,761.454,1427.484,783.748,287.2,1070.948,1070.948,0.0,0.0,0.0,356.536,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,36.678,0.0,0.0,36.678,0.75,1.0,0.75,minimize_generator,full_grid,False,4415.289,0.0,5000,inf
2023-10-13,733.005,778.877,1511.882,769.591,381.8,1151.391,1151.391,0.0,0.0,0.0,360.491,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,37.188,0.0,0.0,37.188,0.762,1.0,0.762,minimize_generator,full_grid,False,4775.78,0.0,5000,inf
2023-10-14,664.725,705.967,1370.692,774.179,390.24,1164.419,1164.419,0.0,0.0,0.0,206.273,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,21.28,0.0,0.0,21.28,0.85,1.0,0.85,minimize_generator,full_grid,False,4982.053,0.0,5000,inf
2023-10-15,730.755,692.521,1423.276,773.1,294.48,1067.58,1067.58,0.0,0.0,0.0,17.947,0.0,337.749,0.0,0.0,0.0,200.0,0.2,0.998,202.65,22.517,1.86,0.0,148.745,150.604,0.987,1.0,0.75,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-16,666.03,696.505,1362.535,770.408,323.04,1093.448,1093.448,0.0,0.0,0.0,0.0,0.0,269.087,0.0,0.0,0.0,200.0,0.2,0.998,161.452,17.939,0.0,0.0,118.506,118.506,1.0,1.0,0.803,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-17,665.67,695.625,1361.295,760.877,282.6,1043.477,1043.477,0.0,0.0,0.0,0.0,0.0,317.818,0.0,0.0,0.0,200.0,0.2,0.998,190.691,21.188,0.0,0.0,139.967,139.967,1.0,1.0,0.767,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-18,663.07,694.071,1357.141,730.672,366.76,1097.432,1097.432,0.0,0.0,0.0,0.0,0.0,259.709,0.0,0.0,0.0,200.0,0.2,0.998,155.825,17.314,0.0,0.0,114.376,114.376,1.0,1.0,0.809,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-19,658.94,488.251,1147.191,596.542,38.2,634.742,634.742,0.0,0.0,0.0,0.0,0.0,512.449,0.0,0.0,0.0,200.0,0.2,0.998,246.49,24.0,0.0,0.0,180.923,180.923,1.0,1.0,0.553,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-20,658.94,658.947,1317.887,729.066,131.0,860.066,860.066,0.0,0.0,0.0,0.0,0.0,457.821,0.0,0.0,0.0,200.0,0.2,0.998,235.564,24.0,0.0,0.0,172.904,172.904,1.0,1.0,0.653,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-21,665.855,616.016,1281.871,725.71,110.0,835.71,835.71,0.0,0.0,0.0,0.0,0.0,446.161,0.0,0.0,0.0,200.0,0.2,0.998,233.232,24.0,0.0,0.0,171.192,171.192,1.0,1.0,0.652,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-22,662.86,614.452,1277.312,722.549,210.12,932.669,932.669,0.0,0.0,0.0,0.0,0.0,344.643,0.0,0.0,0.0,200.0,0.2,0.998,206.786,22.976,0.0,0.0,151.781,151.781,1.0,1.0,0.73,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-23,661.54,601.462,1263.002,704.634,223.4,928.034,928.034,0.0,0.0,0.0,0.0,0.0,334.968,0.0,0.0,0.0,200.0,0.2,0.998,200.981,22.331,0.0,0.0,147.52,147.52,1.0,1.0,0.735,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-24,660.245,568.904,1229.149,664.567,208.2,872.767,872.767,0.0,0.0,0.0,0.0,0.0,356.382,0.0,0.0,0.0,200.0,0.2,0.998,213.829,23.759,0.0,0.0,156.951,156.951,1.0,1.0,0.71,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-25,660.42,385.409,1045.829,670.415,2.84,673.255,673.255,0.0,0.0,0.0,0.0,0.0,372.574,0.0,0.0,0.0,200.0,0.2,0.998,218.515,24.0,0.0,0.0,160.39,160.39,1.0,1.0,0.644,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-26,665.47,420.663,1086.133,674.994,4.56,679.554,679.554,0.0,0.0,0.0,0.0,0.0,406.579,0.0,0.0,0.0,200.0,0.2,0.998,225.316,24.0,0.0,0.0,165.382,165.382,1.0,1.0,0.626,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-27,659.675,403.905,1063.58,607.111,50.32,657.431,657.431,0.0,0.0,0.0,0.0,0.0,406.149,0.0,0.0,0.0,200.0,0.2,0.998,225.23,24.0,0.0,0.0,165.319,165.319,1.0,1.0,0.618,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-28,588.75,317.82,906.57,568.601,17.2,585.801,585.801,0.0,0.0,0.0,0.0,0.0,320.769,0.0,0.0,0.0,200.0,0.2,0.998,192.461,21.385,0.0,0.0,141.267,141.267,1.0,1.0,0.646,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-29,663.43,268.122,931.552,554.707,40.08,594.787,594.787,0.0,0.0,0.0,0.0,0.0,336.765,0.0,0.0,0.0,200.0,0.2,0.998,202.059,22.451,0.0,0.0,148.311,148.311,1.0,1.0,0.638,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-30,659.115,224.5,883.615,604.064,30.36,634.424,634.424,0.0,0.0,0.0,0.0,0.0,249.191,0.0,0.0,0.0,200.0,0.2,0.998,149.514,16.613,0.0,0.0,109.744,109.744,1.0,1.0,0.718,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-10-31,659.675,152.413,812.088,640.309,23.24,663.549,663.549,0.0,0.0,0.0,0.0,0.0,148.539,0.0,0.0,0.0,200.0,0.2,0.998,89.124,9.903,0.0,0.0,65.417,65.417,1.0,1.0,0.817,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-01,665.67,731.718,1397.388,647.153,215.8,862.953,862.953,0.0,0.0,0.0,534.435,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,51.307,0.0,0.0,51.307,0.618,1.0,0.618,minimize_generator,full_grid,False,534.435,0.0,5000,inf
2023-11-02,658.94,746.685,1405.625,646.226,218.68,864.906,864.906,0.0,0.0,0.0,540.719,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,51.85,0.0,0.0,51.85,0.615,1.0,0.615,minimize_generator,full_grid,False,1075.154,0.0,5000,inf
2023-11-03,659.675,690.935,1350.61,624.387,95.04,719.427,719.427,0.0,0.0,0.0,631.183,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,60.707,0.0,0.0,60.707,0.533,1.0,0.533,minimize_generator,full_grid,False,1706.338,0.0,5000,inf
2023-11-04,587.085,677.87,1264.955,617.195,29.56,646.755,646.755,0.0,0.0,0.0,618.2,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,59.237,0.0,0.0,59.237,0.511,1.0,0.511,minimize_generator,full_grid,False,2324.537,0.0,5000,inf
2023-11-05,657.25,696.614,1353.864,625.607,83.96,709.567,709.567,0.0,0.0,0.0,644.297,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,61.94,0.0,0.0,61.94,0.524,1.0,0.524,minimize_generator,full_grid,False,2968.834,0.0,5000,inf
2023-11-06,660.035,740.5,1400.535,626.427,132.72,759.147,759.147,0.0,0.0,0.0,641.388,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,61.527,0.0,0.0,61.527,0.542,1.0,0.542,minimize_generator,full_grid,False,3610.222,0.0,5000,inf
2023-11-07,584.835,743.319,1328.154,639.297,99.68,738.977,738.977,0.0,0.0,0.0,589.177,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,56.251,0.0,0.0,56.251,0.556,1.0,0.556,minimize_generator,full_grid,False,4199.4,0.0,5000,inf
2023-11-08,657.995,714.533,1372.528,649.158,70.2,719.358,719.358,0.0,0.0,0.0,653.17,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,62.735,0.0,0.0,62.735,0.524,1.0,0.524,minimize_generator,full_grid,False,4852.57,0.0,5000,inf
2023-11-09,657.25,675.389,1332.639,637.043,39.6,676.643,676.643,0.0,0.0,0.0,147.43,0.0,508.566,0.0,0.0,0.0,200.0,0.2,0.998,245.713,24.0,14.19,0.0,170.279,184.469,0.889,1.0,0.508,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-10,656.69,690.41,1347.1,596.821,127.52,724.341,724.341,0.0,0.0,0.0,0.0,0.0,622.759,0.0,0.0,0.0,200.0,0.2,0.998,268.552,24.0,0.0,0.0,186.106,186.106,1.0,1.0,0.538,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-11,660.245,514.318,1174.563,447.472,2.64,450.112,450.112,0.0,0.0,0.0,0.0,0.0,724.451,0.0,0.0,0.0,200.0,0.2,0.998,288.89,24.0,0.0,0.0,200.201,200.201,1.0,1.0,0.383,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-12,657.25,526.493,1183.743,417.843,2.56,420.403,420.403,0.0,0.0,0.0,0.0,0.0,763.34,0.0,0.0,0.0,200.0,0.2,0.998,296.668,24.0,0.0,0.0,205.591,205.591,1.0,1.0,0.355,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-13,661.165,623.522,1284.687,527.232,16.32,543.552,543.552,0.0,0.0,0.0,0.0,0.0,741.135,0.0,0.0,0.0,200.0,0.2,0.998,292.227,24.0,0.0,0.0,202.513,202.513,1.0,1.0,0.423,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-14,584.835,719.346,1304.181,572.389,433.0,1005.389,1005.389,0.0,0.0,0.0,0.0,0.0,298.792,0.0,0.0,0.0,200.0,0.2,0.998,179.275,19.919,0.0,0.0,124.238,124.238,1.0,1.0,0.771,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-15,588.95,709.099,1298.049,581.337,366.76,948.097,948.097,0.0,0.0,0.0,0.0,0.0,349.952,0.0,0.0,0.0,200.0,0.2,0.998,209.971,23.33,0.0,0.0,145.51,145.51,1.0,1.0,0.73,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-16,588.39,672.129,1260.519,605.701,85.4,691.101,691.101,0.0,0.0,0.0,0.0,0.0,569.418,0.0,0.0,0.0,200.0,0.2,0.998,257.884,24.0,0.0,0.0,178.713,178.713,1.0,1.0,0.548,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-17,583.715,649.27,1232.985,609.091,94.28,703.371,703.371,0.0,0.0,0.0,0.0,0.0,529.614,0.0,0.0,0.0,200.0,0.2,0.998,249.923,24.0,0.0,0.0,173.197,173.197,1.0,1.0,0.57,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-18,657.995,694.922,1352.917,620.676,195.88,816.556,816.556,0.0,0.0,0.0,0.0,0.0,536.361,0.0,0.0,0.0,200.0,0.2,0.998,251.272,24.0,0.0,0.0,174.132,174.132,1.0,1.0,0.604,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-19,663.07,777.598,1440.668,489.681,447.76,937.441,937.441,0.0,0.0,0.0,0.0,0.0,503.227,0.0,0.0,0.0,200.0,0.2,0.998,244.645,24.0,0.0,0.0,169.539,169.539,1.0,1.0,0.651,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-20,586.885,668.123,1255.008,590.501,457.52,1048.021,1048.021,0.0,0.0,0.0,0.0,0.0,206.987,0.0,0.0,0.0,200.0,0.2,0.998,124.192,13.799,0.0,0.0,86.065,86.065,1.0,1.0,0.835,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-21,588.565,608.156,1196.721,629.972,59.52,689.492,689.492,0.0,0.0,0.0,0.0,0.0,507.229,0.0,0.0,0.0,200.0,0.2,0.998,245.446,24.0,0.0,0.0,170.094,170.094,1.0,1.0,0.576,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-22,586.7,563.163,1149.863,321.596,84.68,406.276,406.276,0.0,0.0,0.0,0.0,0.0,743.587,0.0,0.0,0.0,200.0,0.2,0.998,292.717,24.0,0.0,0.0,202.853,202.853,1.0,1.0,0.353,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-23,583.53,632.305,1215.835,574.179,191.16,765.339,765.339,0.0,0.0,0.0,0.0,0.0,450.496,0.0,0.0,0.0,200.0,0.2,0.998,234.099,24.0,0.0,0.0,162.231,162.231,1.0,1.0,0.629,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-24,572.095,520.235,1092.33,556.701,37.72,594.421,594.421,0.0,0.0,0.0,0.0,0.0,497.909,0.0,0.0,0.0,200.0,0.2,0.998,243.582,24.0,0.0,0.0,168.802,168.802,1.0,1.0,0.544,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-25,583.155,510.404,1093.559,478.86,59.52,538.38,538.38,0.0,0.0,0.0,0.0,0.0,555.179,0.0,0.0,0.0,200.0,0.2,0.998,255.036,24.0,0.0,0.0,176.74,176.74,1.0,1.0,0.492,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-26,572.425,660.938,1233.363,459.626,273.36,732.986,732.986,0.0,0.0,0.0,0.0,0.0,500.377,0.0,0.0,0.0,200.0,0.2,0.998,244.075,24.0,0.0,0.0,169.144,169.144,1.0,1.0,0.594,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-27,658.38,553.344,1211.724,515.787,424.92,940.707,940.707,0.0,0.0,0.0,0.0,0.0,271.017,0.0,0.0,0.0,200.0,0.2,0.998,162.61,18.068,0.0,0.0,112.689,112.689,1.0,1.0,0.776,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-28,584.45,428.147,1012.597,498.201,54.24,552.441,552.441,0.0,0.0,0.0,0.0,0.0,460.156,0.0,0.0,0.0,200.0,0.2,0.998,236.031,24.0,0.0,0.0,163.57,163.57,1.0,1.0,0.546,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-29,583.53,429.825,1013.355,578.119,50.88,628.999,628.999,0.0,0.0,0.0,0.0,0.0,384.356,0.0,0.0,0.0,200.0,0.2,0.998,220.871,24.0,0.0,0.0,153.064,153.064,1.0,1.0,0.621,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-11-30,587.83,432.733,1020.563,558.73,162.28,721.01,721.01,0.0,0.0,0.0,0.0,0.0,299.553,0.0,0.0,0.0,200.0,0.2,0.998,179.732,19.97,0.0,0.0,124.554,124.554,1.0,1.0,0.706,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-01,572.365,604.691,1177.056,561.105,108.4,669.505,669.505,0.0,0.0,0.0,507.551,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,53.181,0.0,0.0,53.181,0.569,1.0,0.569,minimize_generator,full_grid,False,507.551,0.0,5000,inf
2023-12-02,581.29,629.95,1211.24,527.95,119.08,647.03,647.03,0.0,0.0,0.0,564.21,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,59.061,0.0,0.0,59.061,0.534,1.0,0.534,minimize_generator,full_grid,False,1071.761,0.0,5000,inf
2023-12-03,584.1,610.931,1195.031,546.192,48.72,594.912,594.912,0.0,0.0,0.0,600.119,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,62.905,0.0,0.0,62.905,0.498,1.0,0.498,minimize_generator,full_grid,False,1671.88,0.0,5000,inf
2023-12-04,587.445,535.3,1122.745,496.466,13.92,510.386,510.386,0.0,0.0,0.0,612.359,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,64.525,0.0,0.0,64.525,0.455,1.0,0.455,minimize_generator,full_grid,False,2284.239,0.0,5000,inf
2023-12-05,585.22,303.544,888.764,330.28,198.72,529.0,529.0,0.0,0.0,0.0,359.764,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,38.687,0.0,0.0,38.687,0.595,1.0,0.595,minimize_generator,full_grid,False,2644.003,0.0,5000,inf
2023-12-06,584.1,387.217,971.317,537.842,428.32,966.162,966.162,0.0,0.0,0.0,5.155,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,0.55,0.0,0.0,0.55,0.995,1.0,0.995,minimize_generator,full_grid,False,2649.158,0.0,5000,inf
2023-12-07,583.355,305.259,888.614,551.665,96.6,648.265,648.265,0.0,0.0,0.0,240.349,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,25.838,0.0,0.0,25.838,0.73,1.0,0.73,minimize_generator,full_grid,False,2889.507,0.0,5000,inf
2023-12-08,584.275,307.263,891.538,541.378,41.04,582.418,582.418,0.0,0.0,0.0,309.12,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,33.226,0.0,0.0,33.226,0.653,1.0,0.653,minimize_generator,full_grid,False,3198.627,0.0,5000,inf
2023-12-09,583.355,304.434,887.789,519.328,126.68,646.008,646.008,0.0,0.0,0.0,241.781,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,25.995,0.0,0.0,25.995,0.728,1.0,0.728,minimize_generator,full_grid,False,3440.408,0.0,5000,inf
2023-12-10,571.885,247.137,819.022,517.177,4.28,521.457,521.457,0.0,0.0,0.0,297.565,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,32.188,0.0,0.0,32.188,0.637,1.0,0.637,minimize_generator,full_grid,False,3737.973,0.0,5000,inf
2023-12-11,582.41,330.32,912.73,433.679,211.04,644.719,644.719,0.0,0.0,0.0,268.011,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,28.733,0.0,0.0,28.733,0.706,1.0,0.706,minimize_generator,full_grid,False,4005.984,0.0,5000,inf
2023-12-12,571.775,361.398,933.173,524.25,366.76,891.01,891.01,0.0,0.0,0.0,42.163,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,4.503,0.0,0.0,4.503,0.955,1.0,0.955,minimize_generator,full_grid,False,4048.147,0.0,5000,inf
2023-12-13,582.235,337.739,919.974,496.156,377.12,873.276,873.276,0.0,0.0,0.0,46.698,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,5.003,0.0,0.0,5.003,0.949,1.0,0.949,minimize_generator,full_grid,False,4094.845,0.0,5000,inf
2023-12-14,572.315,285.633,857.948,574.011,55.96,629.971,629.971,0.0,0.0,0.0,227.977,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,24.547,0.0,0.0,24.547,0.734,1.0,0.734,minimize_generator,full_grid,False,4322.822,0.0,5000,inf
2023-12-15,657.81,296.837,954.647,576.034,19.92,595.954,595.954,0.0,0.0,0.0,358.693,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,38.748,0.0,0.0,38.748,0.624,1.0,0.624,minimize_generator,full_grid,False,4681.515,0.0,5000,inf
2023-12-16,581.29,290.577,871.867,553.099,23.92,577.019,577.019,0.0,0.0,0.0,294.848,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,31.746,0.0,0.0,31.746,0.662,1.0,0.662,minimize_generator,full_grid,False,4976.363,0.0,5000,inf
2023-12-17,571.175,312.344,883.519,547.825,67.6,615.425,615.425,0.0,0.0,0.0,23.637,0.0,244.457,0.0,0.0,0.0,200.0,0.2,0.998,146.674,16.297,2.537,0.0,89.237,91.774,0.973,1.0,0.697,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-18,580.545,312.564,893.109,546.763,111.64,658.403,658.403,0.0,0.0,0.0,0.0,0.0,234.706,0.0,0.0,0.0,200.0,0.2,0.998,140.823,15.647,0.0,0.0,85.677,85.677,1.0,1.0,0.737,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-19,582.795,295.954,878.749,556.073,57.72,613.793,613.793,0.0,0.0,0.0,0.0,0.0,264.956,0.0,0.0,0.0,200.0,0.2,0.998,158.974,17.664,0.0,0.0,96.72,96.72,1.0,1.0,0.698,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-20,587.085,203.176,790.261,469.371,0.52,469.891,469.891,0.0,0.0,0.0,0.0,0.0,320.37,0.0,0.0,0.0,200.0,0.2,0.998,192.222,21.358,0.0,0.0,116.948,116.948,1.0,1.0,0.595,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-21,571.885,260.655,832.54,363.496,59.52,423.016,423.016,0.0,0.0,0.0,0.0,0.0,409.524,0.0,0.0,0.0,200.0,0.2,0.998,225.905,24.0,0.0,0.0,137.441,137.441,1.0,1.0,0.508,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-22,570.745,348.569,919.314,525.649,412.36,938.009,919.314,18.695,18.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.76,0.218,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-23,583.355,319.276,902.631,518.54,319.52,838.06,838.06,0.0,42.301,16.872,0.0,0.0,47.699,42.301,0.0,0.0,240.186,0.24,0.831,54.0,6.0,0.0,0.0,32.854,32.854,1.0,1.0,0.947,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-24,570.905,36.858,607.763,513.289,215.8,729.089,607.763,121.326,121.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.446,0.355,0.886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-25,571.885,27.397,599.282,552.119,72.84,624.959,599.282,25.677,25.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.839,0.38,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-26,572.045,26.607,598.652,547.203,99.68,646.883,598.652,48.231,48.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.659,0.426,0.905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-27,572.205,24.049,596.254,477.443,309.8,787.243,596.254,190.989,190.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.098,0.607,0.933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
