# SOURCE: Computed from FAO Penman-Monteith ET0 (Hargreaves-Samani simplified) + FAO-56 crop coefficients
# DATE: 2026-02-02
# DESCRIPTION: Daily irrigation demand for tomato crops in Sinai Red Sea region
# UNITS:
#   - weather_scenario_id: Scenario identifier (text)
#   - planting_date: Date crop was planted (YYYY-MM-DD)
#   - crop_day: Days since planting (1 to season_length)
#   - calendar_date: Actual calendar date (YYYY-MM-DD)
#   - growth_stage: Crop growth stage (initial/development/mid/late)
#   - kc: Crop coefficient for this day (dimensionless)
#   - et0_mm: Reference evapotranspiration (mm/day)
#   - etc_mm: Crop evapotranspiration = ET0 x Kc (mm/day)
#   - irrigation_m3_per_ha_per_day: Water requirement per hectare (m3/ha/day)
# LOGIC: ET0 = 0.0023 * (Tmean + 17.8) * (Tmax - Tmin)^0.5 * Ra; ETc = ET0 x Kc; Irrigation = ETc x 10 / 0.9 (90% drip efficiency)
# DEPENDENCIES: daily_weather_scenario_001-toy.csv, crop_coefficients-toy.csv, growth_stages-toy.csv
# ASSUMPTIONS: Drip irrigation at 90% efficiency, no rainfall credit, no soil water storage
weather_scenario_id,planting_date,crop_day,calendar_date,growth_stage,kc,et0_mm,etc_mm,irrigation_m3_per_ha_per_day
001,2021-02-15,48,2021-04-03,development,0.898,4.18,3.75,41.65
001,2021-02-15,49,2021-04-04,development,0.911,4.11,3.74,41.58
001,2021-02-15,50,2021-04-05,development,0.925,5.7,5.27,58.57
001,2021-02-15,51,2021-04-06,development,0.939,4.48,4.21,46.78
001,2021-02-15,52,2021-04-07,development,0.952,5.52,5.25,58.38
001,2021-02-15,53,2021-04-08,development,0.966,4.69,4.54,50.39
001,2021-02-15,54,2021-04-09,development,0.98,4.86,4.76,52.92
001,2021-02-15,55,2021-04-10,development,0.994,5.02,4.99,55.47
001,2021-02-15,56,2021-04-11,development,1.008,5.41,5.45,60.6
001,2021-02-15,57,2021-04-12,development,1.021,5.39,5.51,61.18
001,2021-02-15,58,2021-04-13,development,1.035,5.09,5.26,58.5
001,2021-02-15,59,2021-04-14,development,1.049,5.03,5.27,58.6
001,2021-02-15,60,2021-04-15,development,1.062,4.99,5.31,58.95
001,2021-02-15,61,2021-04-16,development,1.076,5.71,6.14,68.23
001,2021-02-15,62,2021-04-17,development,1.09,5.01,5.46,60.7
001,2021-02-15,63,2021-04-18,development,1.104,5.61,6.2,68.85
001,2021-02-15,64,2021-04-19,development,1.118,5.67,6.34,70.39
001,2021-02-15,65,2021-04-20,development,1.131,5.64,6.38,70.85
001,2021-02-15,66,2021-04-21,development,1.145,5.49,6.29,69.89
001,2021-02-15,67,2021-04-22,development,1.159,4.9,5.68,63.14
001,2021-02-15,68,2021-04-23,development,1.172,5.12,6.01,66.73
001,2021-02-15,69,2021-04-24,development,1.186,5.86,6.95,77.19
001,2021-02-15,70,2021-04-25,development,1.2,5.58,6.69,74.38
001,2021-02-15,71,2021-04-26,mid,1.2,4.88,5.86,65.06
001,2021-02-15,72,2021-04-27,mid,1.2,5.99,7.19,79.89
001,2021-02-15,73,2021-04-28,mid,1.2,5.2,6.24,69.35
001,2021-02-15,74,2021-04-29,mid,1.2,5.5,6.6,73.28
001,2021-02-15,75,2021-04-30,mid,1.2,5.92,7.11,78.96
001,2021-02-15,76,2021-05-01,mid,1.2,5.79,6.94,77.14
001,2021-02-15,77,2021-05-02,mid,1.2,6.38,7.65,85.04
001,2021-02-15,78,2021-05-03,mid,1.2,5.97,7.16,79.55
001,2021-02-15,79,2021-05-04,mid,1.2,6.51,7.81,86.77
001,2021-02-15,80,2021-05-05,mid,1.2,5.98,7.18,79.75
001,2021-02-15,81,2021-05-06,mid,1.2,5.54,6.65,73.83
001,2021-02-15,82,2021-05-07,mid,1.2,6.32,7.59,84.32
001,2021-02-15,83,2021-05-08,mid,1.2,6.29,7.54,83.8
001,2021-02-15,84,2021-05-09,mid,1.2,6.76,8.11,90.16
001,2021-02-15,85,2021-05-10,mid,1.2,6.11,7.34,81.52
001,2021-02-15,86,2021-05-11,mid,1.2,5.76,6.91,76.8
001,2021-02-15,87,2021-05-12,mid,1.2,6.24,7.49,83.19
001,2021-02-15,88,2021-05-13,mid,1.2,6.69,8.03,89.22
001,2021-02-15,89,2021-05-14,mid,1.2,6.44,7.73,85.89
001,2021-02-15,90,2021-05-15,mid,1.2,6.27,7.53,83.61
001,2021-02-15,91,2021-05-16,mid,1.2,6.8,8.16,90.63
001,2021-02-15,92,2021-05-17,mid,1.2,6.28,7.54,83.73
001,2021-02-15,93,2021-05-18,mid,1.2,6.13,7.36,81.78
001,2021-02-15,94,2021-05-19,mid,1.2,6.28,7.53,83.71
001,2021-02-15,95,2021-05-20,mid,1.2,6.35,7.62,84.72
001,2021-02-15,96,2021-05-21,mid,1.2,6.39,7.67,85.26
001,2021-02-15,97,2021-05-22,mid,1.2,6.27,7.53,83.61
001,2021-02-15,98,2021-05-23,mid,1.2,6.82,8.18,90.87
001,2021-02-15,99,2021-05-24,mid,1.2,6.45,7.73,85.94
001,2021-02-15,100,2021-05-25,mid,1.2,6.78,8.13,90.37
001,2021-02-15,101,2021-05-26,mid,1.2,7.87,9.44,104.9
001,2021-02-15,102,2021-05-27,mid,1.2,6.42,7.71,85.66
001,2021-02-15,103,2021-05-28,mid,1.2,6.99,8.39,93.18
001,2021-02-15,104,2021-05-29,mid,1.2,6.85,8.22,91.3
001,2021-02-15,105,2021-05-30,mid,1.2,6.68,8.02,89.08
001,2021-02-15,106,2021-05-31,mid,1.2,6.96,8.35,92.76
001,2021-02-15,107,2021-06-01,mid,1.2,6.87,8.24,91.57
001,2021-02-15,108,2021-06-02,mid,1.2,7.36,8.83,98.12
001,2021-02-15,109,2021-06-03,mid,1.2,7.38,8.86,98.45
001,2021-02-15,110,2021-06-04,mid,1.2,6.97,8.36,92.94
001,2021-02-15,111,2021-06-05,late,1.182,7.14,8.44,93.82
001,2021-02-15,112,2021-06-06,late,1.164,7.41,8.63,95.89
001,2021-02-15,113,2021-06-07,late,1.146,7.25,8.31,92.33
001,2021-02-15,114,2021-06-08,late,1.128,7.28,8.21,91.21
001,2021-02-15,115,2021-06-09,late,1.11,7.52,8.35,92.78
001,2021-02-15,116,2021-06-10,late,1.092,6.81,7.44,82.67
001,2021-02-15,117,2021-06-11,late,1.074,6.97,7.48,83.12
001,2021-02-15,118,2021-06-12,late,1.056,7.04,7.43,82.55
001,2021-02-15,119,2021-06-13,late,1.038,7.19,7.46,82.9
001,2021-02-15,120,2021-06-14,late,1.02,7.16,7.3,81.11
001,2021-02-15,121,2021-06-15,late,1.002,6.12,6.13,68.1
001,2021-02-15,122,2021-06-16,late,0.984,7.51,7.39,82.13
001,2021-02-15,123,2021-06-17,late,0.966,7.5,7.25,80.5
001,2021-02-15,124,2021-06-18,late,0.948,7.22,6.84,76.03
001,2021-02-15,125,2021-06-19,late,0.93,7.5,6.97,77.45
001,2021-02-15,126,2021-06-20,late,0.912,6.92,6.31,70.14
001,2021-02-15,127,2021-06-21,late,0.894,7.71,6.89,76.58
001,2021-02-15,128,2021-06-22,late,0.876,7.51,6.58,73.11
001,2021-02-15,129,2021-06-23,late,0.858,7.39,6.34,70.42
001,2021-02-15,130,2021-06-24,late,0.84,7.07,5.94,65.99
001,2021-02-15,131,2021-06-25,late,0.822,7.66,6.29,69.94
001,2021-02-15,132,2021-06-26,late,0.804,7.22,5.8,64.48
001,2021-02-15,133,2021-06-27,late,0.786,7.41,5.82,64.7
001,2021-02-15,134,2021-06-28,late,0.768,7.28,5.59,62.11
001,2021-02-15,135,2021-06-29,late,0.75,7.89,5.92,65.78
001,2022-02-15,1,2022-02-15,initial,0.65,3.19,2.07,23.01
001,2022-02-15,2,2022-02-16,initial,0.65,2.39,1.55,17.23
001,2022-02-15,3,2022-02-17,initial,0.65,2.75,1.79,19.85
001,2022-02-15,4,2022-02-18,initial,0.65,2.85,1.85,20.59
001,2022-02-15,5,2022-02-19,initial,0.65,3.1,2.01,22.37
001,2022-02-15,6,2022-02-20,initial,0.65,3.09,2.01,22.3
001,2022-02-15,7,2022-02-21,initial,0.65,3.1,2.01,22.35
001,2022-02-15,8,2022-02-22,initial,0.65,2.86,1.86,20.66
001,2022-02-15,9,2022-02-23,initial,0.65,3.1,2.02,22.4
001,2022-02-15,10,2022-02-24,initial,0.65,3.45,2.25,24.95
001,2022-02-15,11,2022-02-25,initial,0.65,3.07,2.0,22.18
001,2022-02-15,12,2022-02-26,initial,0.65,3.51,2.28,25.38
001,2022-02-15,13,2022-02-27,initial,0.65,3.25,2.11,23.44
001,2022-02-15,14,2022-02-28,initial,0.65,3.02,1.96,21.78
001,2022-02-15,15,2022-03-01,initial,0.65,3.0,1.95,21.64
001,2022-02-15,16,2022-03-02,initial,0.65,2.89,1.88,20.89
001,2022-02-15,17,2022-03-03,initial,0.65,3.69,2.4,26.64
001,2022-02-15,18,2022-03-04,initial,0.65,3.94,2.56,28.44
001,2022-02-15,19,2022-03-05,initial,0.65,3.86,2.51,27.91
001,2022-02-15,20,2022-03-06,initial,0.65,3.21,2.09,23.19
001,2022-02-15,21,2022-03-07,initial,0.65,3.21,2.09,23.19
001,2022-02-15,22,2022-03-08,initial,0.65,3.05,1.98,22.01
001,2022-02-15,23,2022-03-09,initial,0.65,3.41,2.22,24.64
001,2022-02-15,24,2022-03-10,initial,0.65,4.11,2.67,29.68
001,2022-02-15,25,2022-03-11,initial,0.65,4.15,2.7,29.98
001,2022-02-15,26,2022-03-12,initial,0.65,3.84,2.5,27.74
001,2022-02-15,27,2022-03-13,initial,0.65,3.86,2.51,27.85
001,2022-02-15,28,2022-03-14,initial,0.65,3.55,2.31,25.63
001,2022-02-15,29,2022-03-15,initial,0.65,3.87,2.52,27.98
001,2022-02-15,30,2022-03-16,initial,0.65,4.09,2.66,29.55
001,2022-02-15,31,2022-03-17,development,0.664,4.2,2.78,30.94
001,2022-02-15,32,2022-03-18,development,0.678,4.33,2.93,32.59
001,2022-02-15,33,2022-03-19,development,0.691,4.04,2.79,31.05
001,2022-02-15,34,2022-03-20,development,0.705,3.8,2.68,29.76
001,2022-02-15,35,2022-03-21,development,0.719,4.15,2.98,33.15
001,2022-02-15,36,2022-03-22,development,0.732,4.03,2.95,32.83
001,2022-02-15,37,2022-03-23,development,0.746,4.24,3.16,35.13
001,2022-02-15,38,2022-03-24,development,0.76,3.89,2.96,32.84
001,2022-02-15,39,2022-03-25,development,0.774,4.55,3.52,39.09
001,2022-02-15,40,2022-03-26,development,0.788,4.28,3.37,37.49
001,2022-02-15,41,2022-03-27,development,0.801,4.33,3.47,38.52
001,2022-02-15,42,2022-03-28,development,0.815,4.46,3.63,40.36
001,2022-02-15,43,2022-03-29,development,0.829,3.75,3.11,34.57
001,2022-02-15,44,2022-03-30,development,0.842,4.48,3.77,41.91
001,2022-02-15,45,2022-03-31,development,0.856,4.52,3.87,43.03
001,2022-02-15,46,2022-04-01,development,0.87,4.8,4.18,46.44
001,2022-02-15,47,2022-04-02,development,0.884,4.63,4.09,45.49
001,2022-02-15,48,2022-04-03,development,0.898,4.93,4.43,49.18
001,2022-02-15,49,2022-04-04,development,0.911,4.71,4.29,47.68
001,2022-02-15,50,2022-04-05,development,0.925,4.49,4.15,46.15
001,2022-02-15,51,2022-04-06,development,0.939,4.52,4.24,47.14
001,2022-02-15,52,2022-04-07,development,0.952,4.91,4.68,52.0
001,2022-02-15,53,2022-04-08,development,0.966,4.87,4.71,52.33
001,2022-02-15,54,2022-04-09,development,0.98,4.89,4.79,53.23
001,2022-02-15,55,2022-04-10,development,0.994,4.81,4.78,53.09
001,2022-02-15,56,2022-04-11,development,1.008,4.71,4.74,52.72
001,2022-02-15,57,2022-04-12,development,1.021,5.04,5.15,57.18
001,2022-02-15,58,2022-04-13,development,1.035,5.28,5.47,60.73
001,2022-02-15,59,2022-04-14,development,1.049,4.98,5.23,58.07
001,2022-02-15,60,2022-04-15,development,1.062,4.98,5.29,58.76
001,2022-02-15,61,2022-04-16,development,1.076,5.27,5.67,63.02
001,2022-02-15,62,2022-04-17,development,1.09,5.24,5.71,63.49
001,2022-02-15,63,2022-04-18,development,1.104,5.74,6.34,70.45
001,2022-02-15,64,2022-04-19,development,1.118,5.7,6.37,70.76
001,2022-02-15,65,2022-04-20,development,1.131,5.66,6.4,71.1
001,2022-02-15,66,2022-04-21,development,1.145,6.1,6.99,77.62
001,2022-02-15,67,2022-04-22,development,1.159,5.78,6.69,74.36
001,2022-02-15,68,2022-04-23,development,1.172,5.5,6.45,71.65
001,2022-02-15,69,2022-04-24,development,1.186,5.51,6.54,72.63
001,2022-02-15,70,2022-04-25,development,1.2,5.53,6.63,73.71
001,2022-02-15,71,2022-04-26,mid,1.2,5.36,6.44,71.51
001,2022-02-15,72,2022-04-27,mid,1.2,6.11,7.33,81.44
001,2022-02-15,73,2022-04-28,mid,1.2,5.31,6.38,70.86
001,2022-02-15,74,2022-04-29,mid,1.2,5.44,6.53,72.53
001,2022-02-15,75,2022-04-30,mid,1.2,6.49,7.79,86.53
001,2022-02-15,76,2022-05-01,mid,1.2,6.25,7.51,83.4
001,2022-02-15,77,2022-05-02,mid,1.2,5.69,6.82,75.81
001,2022-02-15,78,2022-05-03,mid,1.2,5.76,6.91,76.8
001,2022-02-15,79,2022-05-04,mid,1.2,6.57,7.89,87.64
001,2022-02-15,80,2022-05-05,mid,1.2,6.37,7.64,84.89
001,2022-02-15,81,2022-05-06,mid,1.2,6.93,8.32,92.41
001,2022-02-15,82,2022-05-07,mid,1.2,6.51,7.81,86.83
001,2022-02-15,83,2022-05-08,mid,1.2,6.24,7.48,83.15
001,2022-02-15,84,2022-05-09,mid,1.2,6.13,7.36,81.73
001,2022-02-15,85,2022-05-10,mid,1.2,6.29,7.55,83.9
001,2022-02-15,86,2022-05-11,mid,1.2,6.59,7.91,87.87
001,2022-02-15,87,2022-05-12,mid,1.2,6.52,7.82,86.92
001,2022-02-15,88,2022-05-13,mid,1.2,6.31,7.58,84.2
001,2022-02-15,89,2022-05-14,mid,1.2,6.53,7.83,87.01
001,2022-02-15,90,2022-05-15,mid,1.2,6.45,7.74,86.03
001,2022-02-15,91,2022-05-16,mid,1.2,6.66,8.0,88.84
001,2022-02-15,92,2022-05-17,mid,1.2,6.97,8.37,92.99
001,2022-02-15,93,2022-05-18,mid,1.2,6.28,7.54,83.76
001,2022-02-15,94,2022-05-19,mid,1.2,6.79,8.15,90.51
001,2022-02-15,95,2022-05-20,mid,1.2,6.95,8.34,92.67
001,2022-02-15,96,2022-05-21,mid,1.2,6.61,7.93,88.16
001,2022-02-15,97,2022-05-22,mid,1.2,7.24,8.69,96.5
001,2022-02-15,98,2022-05-23,mid,1.2,6.07,7.28,80.89
001,2022-02-15,99,2022-05-24,mid,1.2,6.94,8.33,92.54
001,2022-02-15,100,2022-05-25,mid,1.2,6.25,7.5,83.38
001,2022-02-15,101,2022-05-26,mid,1.2,6.4,7.68,85.31
001,2022-02-15,102,2022-05-27,mid,1.2,7.1,8.52,94.66
001,2022-02-15,103,2022-05-28,mid,1.2,6.96,8.35,92.82
001,2022-02-15,104,2022-05-29,mid,1.2,6.6,7.92,87.98
001,2022-02-15,105,2022-05-30,mid,1.2,7.01,8.41,93.46
001,2022-02-15,106,2022-05-31,mid,1.2,7.32,8.78,97.58
001,2022-02-15,107,2022-06-01,mid,1.2,7.5,9.0,100.0
001,2022-02-15,108,2022-06-02,mid,1.2,7.61,9.13,101.46
001,2022-02-15,109,2022-06-03,mid,1.2,7.21,8.65,96.16
001,2022-02-15,110,2022-06-04,mid,1.2,7.2,8.64,96.02
001,2022-02-15,111,2022-06-05,late,1.182,6.84,8.09,89.88
001,2022-02-15,112,2022-06-06,late,1.164,7.41,8.62,95.78
001,2022-02-15,113,2022-06-07,late,1.146,7.71,8.83,98.13
001,2022-02-15,114,2022-06-08,late,1.128,7.19,8.11,90.11
001,2022-02-15,115,2022-06-09,late,1.11,7.56,8.39,93.21
001,2022-02-15,116,2022-06-10,late,1.092,7.31,7.98,88.67
001,2022-02-15,117,2022-06-11,late,1.074,7.41,7.96,88.42
001,2022-02-15,118,2022-06-12,late,1.056,6.53,6.89,76.6
001,2022-02-15,119,2022-06-13,late,1.038,7.91,8.21,91.18
001,2022-02-15,120,2022-06-14,late,1.02,7.27,7.42,82.4
001,2022-02-15,121,2022-06-15,late,1.002,7.63,7.65,84.95
001,2022-02-15,122,2022-06-16,late,0.984,7.7,7.57,84.14
001,2022-02-15,123,2022-06-17,late,0.966,7.57,7.32,81.3
001,2022-02-15,124,2022-06-18,late,0.948,7.76,7.36,81.74
001,2022-02-15,125,2022-06-19,late,0.93,7.07,6.58,73.07
001,2022-02-15,126,2022-06-20,late,0.912,7.94,7.24,80.5
001,2022-02-15,127,2022-06-21,late,0.894,7.48,6.69,74.28
001,2022-02-15,128,2022-06-22,late,0.876,7.3,6.4,71.09
001,2022-02-15,129,2022-06-23,late,0.858,7.96,6.83,75.89
001,2022-02-15,130,2022-06-24,late,0.84,7.69,6.46,71.8
001,2022-02-15,131,2022-06-25,late,0.822,7.63,6.27,69.67
001,2022-02-15,132,2022-06-26,late,0.804,7.71,6.2,68.85
001,2022-02-15,133,2022-06-27,late,0.786,7.88,6.19,68.78
001,2022-02-15,134,2022-06-28,late,0.768,7.2,5.53,61.4
001,2022-02-15,135,2022-06-29,late,0.75,8.28,6.21,68.99
001,2023-02-15,1,2023-02-15,initial,0.65,2.82,1.83,20.37
001,2023-02-15,2,2023-02-16,initial,0.65,2.65,1.72,19.15
001,2023-02-15,3,2023-02-17,initial,0.65,2.89,1.88,20.84
001,2023-02-15,4,2023-02-18,initial,0.65,2.5,1.62,18.05
001,2023-02-15,5,2023-02-19,initial,0.65,3.02,1.96,21.78
001,2023-02-15,6,2023-02-20,initial,0.65,2.73,1.78,19.73
001,2023-02-15,7,2023-02-21,initial,0.65,2.85,1.85,20.61
001,2023-02-15,8,2023-02-22,initial,0.65,2.75,1.79,19.85
001,2023-02-15,9,2023-02-23,initial,0.65,3.09,2.01,22.3
001,2023-02-15,10,2023-02-24,initial,0.65,3.01,1.96,21.76
001,2023-02-15,11,2023-02-25,initial,0.65,2.71,1.76,19.54
001,2023-02-15,12,2023-02-26,initial,0.65,2.7,1.76,19.53
001,2023-02-15,13,2023-02-27,initial,0.65,2.86,1.86,20.62
001,2023-02-15,14,2023-02-28,initial,0.65,2.6,1.69,18.81
001,2023-02-15,15,2023-03-01,initial,0.65,3.02,1.96,21.81
001,2023-02-15,16,2023-03-02,initial,0.65,2.7,1.75,19.49
001,2023-02-15,17,2023-03-03,initial,0.65,3.24,2.1,23.39
001,2023-02-15,18,2023-03-04,initial,0.65,3.13,2.03,22.61
001,2023-02-15,19,2023-03-05,initial,0.65,3.38,2.19,24.38
001,2023-02-15,20,2023-03-06,initial,0.65,3.34,2.17,24.15
001,2023-02-15,21,2023-03-07,initial,0.65,3.34,2.17,24.11
001,2023-02-15,22,2023-03-08,initial,0.65,3.12,2.03,22.52
001,2023-02-15,23,2023-03-09,initial,0.65,3.33,2.17,24.08
001,2023-02-15,24,2023-03-10,initial,0.65,3.12,2.03,22.56
001,2023-02-15,25,2023-03-11,initial,0.65,3.61,2.35,26.07
001,2023-02-15,26,2023-03-12,initial,0.65,3.66,2.38,26.45
001,2023-02-15,27,2023-03-13,initial,0.65,2.97,1.93,21.42
001,2023-02-15,28,2023-03-14,initial,0.65,3.65,2.37,26.34
001,2023-02-15,29,2023-03-15,initial,0.65,3.28,2.13,23.68
001,2023-02-15,30,2023-03-16,initial,0.65,3.21,2.08,23.15
001,2023-02-15,31,2023-03-17,development,0.664,4.19,2.78,30.93
001,2023-02-15,32,2023-03-18,development,0.678,3.33,2.26,25.07
001,2023-02-15,33,2023-03-19,development,0.691,3.12,2.15,23.93
001,2023-02-15,34,2023-03-20,development,0.705,3.71,2.61,29.05
001,2023-02-15,35,2023-03-21,development,0.719,3.81,2.74,30.43
001,2023-02-15,36,2023-03-22,development,0.732,3.6,2.64,29.28
001,2023-02-15,37,2023-03-23,development,0.746,4.18,3.12,34.67
001,2023-02-15,38,2023-03-24,development,0.76,4.01,3.04,33.83
001,2023-02-15,39,2023-03-25,development,0.774,3.69,2.86,31.77
001,2023-02-15,40,2023-03-26,development,0.788,3.87,3.05,33.88
001,2023-02-15,41,2023-03-27,development,0.801,3.84,3.07,34.15
001,2023-02-15,42,2023-03-28,development,0.815,4.08,3.33,36.96
001,2023-02-15,43,2023-03-29,development,0.829,3.39,2.81,31.23
001,2023-02-15,44,2023-03-30,development,0.842,4.92,4.15,46.06
001,2023-02-15,45,2023-03-31,development,0.856,4.46,3.82,42.4
001,2023-02-15,46,2023-04-01,development,0.87,3.86,3.36,37.32
001,2023-02-15,47,2023-04-02,development,0.884,4.62,4.08,45.38
001,2023-02-15,48,2023-04-03,development,0.898,4.83,4.34,48.19
001,2023-02-15,49,2023-04-04,development,0.911,4.63,4.22,46.86
001,2023-02-15,50,2023-04-05,development,0.925,4.85,4.49,49.83
001,2023-02-15,51,2023-04-06,development,0.939,4.13,3.88,43.12
001,2023-02-15,52,2023-04-07,development,0.952,4.61,4.39,48.79
001,2023-02-15,53,2023-04-08,development,0.966,4.68,4.52,50.22
001,2023-02-15,54,2023-04-09,development,0.98,4.53,4.44,49.3
001,2023-02-15,55,2023-04-10,development,0.994,4.88,4.85,53.85
001,2023-02-15,56,2023-04-11,development,1.008,4.53,4.56,50.66
001,2023-02-15,57,2023-04-12,development,1.021,4.94,5.04,56.04
001,2023-02-15,58,2023-04-13,development,1.035,4.29,4.44,49.37
001,2023-02-15,59,2023-04-14,development,1.049,5.05,5.29,58.83
001,2023-02-15,60,2023-04-15,development,1.062,4.69,4.98,55.36
001,2023-02-15,61,2023-04-16,development,1.076,4.65,5.01,55.63
001,2023-02-15,62,2023-04-17,development,1.09,4.7,5.12,56.93
001,2023-02-15,63,2023-04-18,development,1.104,5.85,6.46,71.8
001,2023-02-15,64,2023-04-19,development,1.118,5.38,6.01,66.83
001,2023-02-15,65,2023-04-20,development,1.131,5.11,5.78,64.22
001,2023-02-15,66,2023-04-21,development,1.145,5.26,6.02,66.91
001,2023-02-15,67,2023-04-22,development,1.159,5.25,6.08,67.57
001,2023-02-15,68,2023-04-23,development,1.172,4.85,5.69,63.21
001,2023-02-15,69,2023-04-24,development,1.186,4.34,5.15,57.26
001,2023-02-15,70,2023-04-25,development,1.2,5.35,6.42,71.28
001,2023-02-15,71,2023-04-26,mid,1.2,5.6,6.72,74.69
001,2023-02-15,72,2023-04-27,mid,1.2,5.78,6.93,77.05
001,2023-02-15,73,2023-04-28,mid,1.2,5.71,6.85,76.09
001,2023-02-15,74,2023-04-29,mid,1.2,5.85,7.02,78.05
001,2023-02-15,75,2023-04-30,mid,1.2,5.51,6.61,73.45
001,2023-02-15,76,2023-05-01,mid,1.2,5.68,6.82,75.79
001,2023-02-15,77,2023-05-02,mid,1.2,6.11,7.33,81.5
001,2023-02-15,78,2023-05-03,mid,1.2,5.78,6.93,77.05
001,2023-02-15,79,2023-05-04,mid,1.2,5.4,6.48,72.01
001,2023-02-15,80,2023-05-05,mid,1.2,6.46,7.75,86.15
001,2023-02-15,81,2023-05-06,mid,1.2,5.75,6.9,76.69
001,2023-02-15,82,2023-05-07,mid,1.2,6.35,7.62,84.63
001,2023-02-15,83,2023-05-08,mid,1.2,5.22,6.27,69.65
001,2023-02-15,84,2023-05-09,mid,1.2,5.78,6.93,77.05
001,2023-02-15,85,2023-05-10,mid,1.2,5.87,7.05,78.28
001,2023-02-15,86,2023-05-11,mid,1.2,5.9,7.08,78.71
001,2023-02-15,87,2023-05-12,mid,1.2,5.91,7.09,78.78
001,2023-02-15,88,2023-05-13,mid,1.2,6.06,7.27,80.75
001,2023-02-15,89,2023-05-14,mid,1.2,5.54,6.65,73.89
001,2023-02-15,90,2023-05-15,mid,1.2,5.64,6.77,75.19
001,2023-02-15,91,2023-05-16,mid,1.2,6.2,7.44,82.65
001,2023-02-15,92,2023-05-17,mid,1.2,6.47,7.76,86.27
001,2023-02-15,93,2023-05-18,mid,1.2,6.2,7.44,82.63
001,2023-02-15,94,2023-05-19,mid,1.2,5.41,6.49,72.16
001,2023-02-15,95,2023-05-20,mid,1.2,5.83,7.0,77.74
001,2023-02-15,96,2023-05-21,mid,1.2,6.5,7.8,86.69
001,2023-02-15,97,2023-05-22,mid,1.2,6.59,7.91,87.86
001,2023-02-15,98,2023-05-23,mid,1.2,6.81,8.18,90.86
001,2023-02-15,99,2023-05-24,mid,1.2,6.39,7.67,85.17
001,2023-02-15,100,2023-05-25,mid,1.2,6.46,7.76,86.17
001,2023-02-15,101,2023-05-26,mid,1.2,6.74,8.09,89.84
001,2023-02-15,102,2023-05-27,mid,1.2,5.87,7.04,78.27
001,2023-02-15,103,2023-05-28,mid,1.2,6.33,7.6,84.44
001,2023-02-15,104,2023-05-29,mid,1.2,7.62,9.15,101.62
001,2023-02-15,105,2023-05-30,mid,1.2,6.57,7.88,87.57
001,2023-02-15,106,2023-05-31,mid,1.2,6.47,7.77,86.28
001,2023-02-15,107,2023-06-01,mid,1.2,6.47,7.76,86.21
001,2023-02-15,108,2023-06-02,mid,1.2,6.61,7.94,88.2
001,2023-02-15,109,2023-06-03,mid,1.2,7.33,8.79,97.67
001,2023-02-15,110,2023-06-04,mid,1.2,6.82,8.18,90.89
001,2023-02-15,111,2023-06-05,late,1.182,6.79,8.03,89.18
001,2023-02-15,112,2023-06-06,late,1.164,7.32,8.52,94.69
001,2023-02-15,113,2023-06-07,late,1.146,7.84,8.98,99.78
001,2023-02-15,114,2023-06-08,late,1.128,7.01,7.91,87.89
001,2023-02-15,115,2023-06-09,late,1.11,7.13,7.92,87.99
001,2023-02-15,116,2023-06-10,late,1.092,7.01,7.66,85.1
001,2023-02-15,117,2023-06-11,late,1.074,7.11,7.63,84.81
001,2023-02-15,118,2023-06-12,late,1.056,6.96,7.35,81.65
001,2023-02-15,119,2023-06-13,late,1.038,6.61,6.86,76.26
001,2023-02-15,120,2023-06-14,late,1.02,7.1,7.24,80.43
001,2023-02-15,121,2023-06-15,late,1.002,6.86,6.87,76.33
001,2023-02-15,122,2023-06-16,late,0.984,6.74,6.63,73.68
001,2023-02-15,123,2023-06-17,late,0.966,7.36,7.11,78.97
001,2023-02-15,124,2023-06-18,late,0.948,6.49,6.15,68.34
001,2023-02-15,125,2023-06-19,late,0.93,7.54,7.01,77.87
001,2023-02-15,126,2023-06-20,late,0.912,7.75,7.06,78.49
001,2023-02-15,127,2023-06-21,late,0.894,7.14,6.39,70.97
001,2023-02-15,128,2023-06-22,late,0.876,7.33,6.42,71.3
001,2023-02-15,129,2023-06-23,late,0.858,7.23,6.2,68.9
001,2023-02-15,130,2023-06-24,late,0.84,7.17,6.02,66.91
001,2023-02-15,131,2023-06-25,late,0.822,7.45,6.12,68.01
001,2023-02-15,132,2023-06-26,late,0.804,6.59,5.3,58.88
001,2023-02-15,133,2023-06-27,late,0.786,7.39,5.81,64.56
001,2023-02-15,134,2023-06-28,late,0.768,6.9,5.3,58.89
001,2023-02-15,135,2023-06-29,late,0.75,7.15,5.36,59.58
001,2024-02-15,1,2024-02-15,initial,0.65,2.38,1.55,17.21
001,2024-02-15,2,2024-02-16,initial,0.65,2.82,1.83,20.37
001,2024-02-15,3,2024-02-17,initial,0.65,2.96,1.93,21.4
001,2024-02-15,4,2024-02-18,initial,0.65,2.14,1.39,15.48
001,2024-02-15,5,2024-02-19,initial,0.65,2.09,1.36,15.08
001,2024-02-15,6,2024-02-20,initial,0.65,2.72,1.77,19.67
001,2024-02-15,7,2024-02-21,initial,0.65,2.56,1.66,18.45
001,2024-02-15,8,2024-02-22,initial,0.65,2.88,1.87,20.81
