# SOURCE: Computed from FAO Penman-Monteith ET0 (Hargreaves-Samani simplified) + FAO-56 crop coefficients
# DATE: 2026-02-06
# DESCRIPTION: Daily irrigation demand for onion crops in Sinai Red Sea region
# UNITS:
#   - weather_scenario_id: Scenario identifier (text)
#   - planting_date: Date crop was planted (YYYY-MM-DD)
#   - crop_day: Days since planting (1 to season_length)
#   - calendar_date: Actual calendar date (YYYY-MM-DD)
#   - growth_stage: Crop growth stage (initial/development/mid/late)
#   - kc: Crop coefficient for this day (dimensionless)
#   - et0_mm: Reference evapotranspiration (mm/day)
#   - etc_mm: Crop evapotranspiration = ET0 x Kc (mm/day)
#   - irrigation_m3_per_ha_per_day: Water requirement per hectare (m3/ha/day)
# LOGIC: ET0 = 0.0023 * (Tmean + 17.8) * (Tmax - Tmin)^0.5 * Ra; ETc = ET0 x Kc; Irrigation = ETc x 10 / 0.9 (90% drip efficiency)
# DEPENDENCIES: daily_weather_scenario_001-toy.csv, crop_coefficients-toy.csv, growth_stages-toy.csv
# ASSUMPTIONS: Drip irrigation at 90% efficiency, no rainfall credit, no soil water storage
weather_scenario_id,planting_date,crop_day,calendar_date,growth_stage,kc,et0_mm,etc_mm,irrigation_m3_per_ha_per_day
001,2020-01-15,116,2020-05-09,late,1.062,6.79,7.2,80.04
001,2020-01-15,117,2020-05-10,late,1.054,6.61,6.96,77.36
001,2020-01-15,118,2020-05-11,late,1.046,6.1,6.38,70.9
001,2020-01-15,119,2020-05-12,late,1.038,6.34,6.58,73.13
001,2020-01-15,120,2020-05-13,late,1.031,6.23,6.42,71.39
001,2020-01-15,121,2020-05-14,late,1.023,5.86,5.99,66.58
001,2020-01-15,122,2020-05-15,late,1.015,6.27,6.36,70.71
001,2020-01-15,123,2020-05-16,late,1.008,6.93,6.99,77.61
001,2020-01-15,124,2020-05-17,late,1.0,6.27,6.27,69.62
001,2020-01-15,125,2020-05-18,late,0.992,6.83,6.78,75.3
001,2020-01-15,126,2020-05-19,late,0.985,7.37,7.26,80.66
001,2020-01-15,127,2020-05-20,late,0.977,6.15,6.01,66.74
001,2020-01-15,128,2020-05-21,late,0.969,6.91,6.7,74.44
001,2020-01-15,129,2020-05-22,late,0.962,7.12,6.85,76.11
001,2020-01-15,130,2020-05-23,late,0.954,6.4,6.11,67.88
001,2020-01-15,131,2020-05-24,late,0.946,7.23,6.84,76.03
001,2020-01-15,132,2020-05-25,late,0.938,6.65,6.24,69.35
001,2020-01-15,133,2020-05-26,late,0.931,7.44,6.93,76.97
001,2020-01-15,134,2020-05-27,late,0.923,6.59,6.09,67.63
001,2020-01-15,135,2020-05-28,late,0.915,6.0,5.5,61.07
001,2020-01-15,136,2020-05-29,late,0.908,7.25,6.58,73.07
001,2020-01-15,137,2020-05-30,late,0.9,7.29,6.56,72.92
001,2020-01-15,138,2020-05-31,late,0.892,7.24,6.46,71.76
001,2020-01-15,139,2020-06-01,late,0.885,6.84,6.05,67.19
001,2020-01-15,140,2020-06-02,late,0.877,7.36,6.45,71.69
001,2020-01-15,141,2020-06-03,late,0.869,7.21,6.27,69.65
001,2020-01-15,142,2020-06-04,late,0.862,7.03,6.05,67.26
001,2020-01-15,143,2020-06-05,late,0.854,7.21,6.16,68.43
001,2020-01-15,144,2020-06-06,late,0.846,7.57,6.4,71.16
001,2020-01-15,145,2020-06-07,late,0.838,7.4,6.21,68.95
001,2020-01-15,146,2020-06-08,late,0.831,6.79,5.64,62.67
001,2020-01-15,147,2020-06-09,late,0.823,7.3,6.01,66.8
001,2020-01-15,148,2020-06-10,late,0.815,7.66,6.25,69.41
001,2020-01-15,149,2020-06-11,late,0.808,7.54,6.09,67.63
001,2020-01-15,150,2020-06-12,late,0.8,7.12,5.69,63.25
001,2021-01-15,1,2021-01-15,initial,0.75,2.71,2.03,22.55
001,2021-01-15,2,2021-01-16,initial,0.75,2.12,1.59,17.65
001,2021-01-15,3,2021-01-17,initial,0.75,2.23,1.67,18.56
001,2021-01-15,4,2021-01-18,initial,0.75,2.13,1.6,17.74
001,2021-01-15,5,2021-01-19,initial,0.75,2.12,1.59,17.7
001,2021-01-15,6,2021-01-20,initial,0.75,2.09,1.56,17.38
001,2021-01-15,7,2021-01-21,initial,0.75,2.46,1.84,20.48
001,2021-01-15,8,2021-01-22,initial,0.75,2.2,1.65,18.31
001,2021-01-15,9,2021-01-23,initial,0.75,2.18,1.63,18.14
001,2021-01-15,10,2021-01-24,initial,0.75,2.55,1.91,21.22
001,2021-01-15,11,2021-01-25,initial,0.75,2.47,1.85,20.57
001,2021-01-15,12,2021-01-26,initial,0.75,2.28,1.71,18.98
001,2021-01-15,13,2021-01-27,initial,0.75,2.47,1.85,20.56
001,2021-01-15,14,2021-01-28,initial,0.75,2.5,1.87,20.81
001,2021-01-15,15,2021-01-29,initial,0.75,2.36,1.77,19.67
001,2021-01-15,16,2021-01-30,development,0.763,2.33,1.78,19.77
001,2021-01-15,17,2021-01-31,development,0.777,2.33,1.81,20.08
001,2021-01-15,18,2021-02-01,development,0.79,2.37,1.87,20.8
001,2021-01-15,19,2021-02-02,development,0.804,2.13,1.72,19.06
001,2021-01-15,20,2021-02-03,development,0.817,2.52,2.06,22.93
001,2021-01-15,21,2021-02-04,development,0.831,2.43,2.02,22.47
001,2021-01-15,22,2021-02-05,development,0.844,2.23,1.88,20.89
001,2021-01-15,23,2021-02-06,development,0.858,2.8,2.4,26.64
001,2021-01-15,24,2021-02-07,development,0.871,2.93,2.55,28.33
001,2021-01-15,25,2021-02-08,development,0.885,2.43,2.15,23.87
001,2021-01-15,26,2021-02-09,development,0.898,2.37,2.13,23.64
001,2021-01-15,27,2021-02-10,development,0.912,2.53,2.31,25.65
001,2021-01-15,28,2021-02-11,development,0.925,2.62,2.43,26.95
001,2021-01-15,29,2021-02-12,development,0.938,2.76,2.59,28.8
001,2021-01-15,30,2021-02-13,development,0.952,2.3,2.19,24.28
001,2021-01-15,31,2021-02-14,development,0.965,2.62,2.53,28.07
001,2021-01-15,32,2021-02-15,development,0.979,2.59,2.53,28.15
001,2021-01-15,33,2021-02-16,development,0.992,2.84,2.82,31.29
001,2021-01-15,34,2021-02-17,development,1.006,2.99,3.01,33.4
001,2021-01-15,35,2021-02-18,development,1.019,2.79,2.84,31.57
001,2021-01-15,36,2021-02-19,development,1.033,3.3,3.41,37.85
001,2021-01-15,37,2021-02-20,development,1.046,2.53,2.64,29.36
001,2021-01-15,38,2021-02-21,development,1.06,2.88,3.05,33.89
001,2021-01-15,39,2021-02-22,development,1.073,2.87,3.07,34.16
001,2021-01-15,40,2021-02-23,development,1.087,3.14,3.42,37.96
001,2021-01-15,41,2021-02-24,development,1.1,3.22,3.54,39.31
001,2021-01-15,42,2021-02-25,mid,1.1,3.16,3.48,38.68
001,2021-01-15,43,2021-02-26,mid,1.1,2.6,2.87,31.84
001,2021-01-15,44,2021-02-27,mid,1.1,3.03,3.33,37.04
001,2021-01-15,45,2021-02-28,mid,1.1,3.51,3.86,42.92
001,2021-01-15,46,2021-03-01,mid,1.1,3.3,3.63,40.34
001,2021-01-15,47,2021-03-02,mid,1.1,3.38,3.72,41.35
001,2021-01-15,48,2021-03-03,mid,1.1,3.96,4.35,48.34
001,2021-01-15,49,2021-03-04,mid,1.1,3.07,3.38,37.5
001,2021-01-15,50,2021-03-05,mid,1.1,3.63,4.0,44.4
001,2021-01-15,51,2021-03-06,mid,1.1,3.56,3.92,43.54
001,2021-01-15,52,2021-03-07,mid,1.1,3.27,3.59,39.91
001,2021-01-15,53,2021-03-08,mid,1.1,3.7,4.07,45.2
001,2021-01-15,54,2021-03-09,mid,1.1,3.31,3.64,40.46
001,2021-01-15,55,2021-03-10,mid,1.1,3.12,3.43,38.09
001,2021-01-15,56,2021-03-11,mid,1.1,4.12,4.53,50.36
001,2021-01-15,57,2021-03-12,mid,1.1,4.08,4.49,49.92
001,2021-01-15,58,2021-03-13,mid,1.1,3.62,3.98,44.23
001,2021-01-15,59,2021-03-14,mid,1.1,3.51,3.86,42.92
001,2021-01-15,60,2021-03-15,mid,1.1,3.98,4.38,48.71
001,2021-01-15,61,2021-03-16,mid,1.1,4.0,4.4,48.86
001,2021-01-15,62,2021-03-17,mid,1.1,3.69,4.06,45.09
001,2021-01-15,63,2021-03-18,mid,1.1,4.3,4.73,52.59
001,2021-01-15,64,2021-03-19,mid,1.1,3.99,4.38,48.71
001,2021-01-15,65,2021-03-20,mid,1.1,3.64,4.0,44.49
001,2021-01-15,66,2021-03-21,mid,1.1,4.4,4.84,53.83
001,2021-01-15,67,2021-03-22,mid,1.1,3.51,3.86,42.85
001,2021-01-15,68,2021-03-23,mid,1.1,4.17,4.59,51.0
001,2021-01-15,69,2021-03-24,mid,1.1,4.05,4.45,49.47
001,2021-01-15,70,2021-03-25,mid,1.1,4.26,4.68,52.01
001,2021-01-15,71,2021-03-26,mid,1.1,4.02,4.42,49.09
001,2021-01-15,72,2021-03-27,mid,1.1,4.2,4.62,51.29
001,2021-01-15,73,2021-03-28,mid,1.1,3.98,4.38,48.7
001,2021-01-15,74,2021-03-29,mid,1.1,4.33,4.76,52.91
001,2021-01-15,75,2021-03-30,mid,1.1,4.81,5.29,58.78
001,2021-01-15,76,2021-03-31,mid,1.1,4.35,4.78,53.17
001,2021-01-15,77,2021-04-01,mid,1.1,4.52,4.97,55.28
001,2021-01-15,78,2021-04-02,mid,1.1,4.74,5.21,57.88
001,2021-01-15,79,2021-04-03,mid,1.1,4.18,4.59,51.04
001,2021-01-15,80,2021-04-04,mid,1.1,4.11,4.52,50.2
001,2021-01-15,81,2021-04-05,mid,1.1,5.7,6.27,69.65
001,2021-01-15,82,2021-04-06,mid,1.1,4.48,4.93,54.81
001,2021-01-15,83,2021-04-07,mid,1.1,5.52,6.07,67.42
001,2021-01-15,84,2021-04-08,mid,1.1,4.69,5.16,57.37
001,2021-01-15,85,2021-04-09,mid,1.1,4.86,5.35,59.4
001,2021-01-15,86,2021-04-10,mid,1.1,5.02,5.53,61.4
001,2021-01-15,87,2021-04-11,mid,1.1,5.41,5.96,66.17
001,2021-01-15,88,2021-04-12,mid,1.1,5.39,5.93,65.9
001,2021-01-15,89,2021-04-13,mid,1.1,5.09,5.6,62.17
001,2021-01-15,90,2021-04-14,mid,1.1,5.03,5.53,61.46
001,2021-01-15,91,2021-04-15,mid,1.1,4.99,5.49,61.03
001,2021-01-15,92,2021-04-16,mid,1.1,5.71,6.28,69.73
001,2021-01-15,93,2021-04-17,mid,1.1,5.01,5.51,61.25
001,2021-01-15,94,2021-04-18,mid,1.1,5.61,6.18,68.61
001,2021-01-15,95,2021-04-19,mid,1.1,5.67,6.24,69.29
001,2021-01-15,96,2021-04-20,mid,1.1,5.64,6.2,68.89
001,2021-01-15,97,2021-04-21,mid,1.1,5.49,6.04,67.15
001,2021-01-15,98,2021-04-22,mid,1.1,4.9,5.39,59.94
001,2021-01-15,99,2021-04-23,mid,1.1,5.12,5.63,62.6
001,2021-01-15,100,2021-04-24,mid,1.1,5.86,6.44,71.58
001,2021-01-15,101,2021-04-25,mid,1.1,5.58,6.14,68.18
001,2021-01-15,102,2021-04-26,mid,1.1,4.88,5.37,59.64
001,2021-01-15,103,2021-04-27,mid,1.1,5.99,6.59,73.23
001,2021-01-15,104,2021-04-28,mid,1.1,5.2,5.72,63.57
001,2021-01-15,105,2021-04-29,mid,1.1,5.5,6.05,67.17
001,2021-01-15,106,2021-04-30,mid,1.1,5.92,6.51,72.38
001,2021-01-15,107,2021-05-01,mid,1.1,5.79,6.36,70.71
001,2021-01-15,108,2021-05-02,mid,1.1,6.38,7.02,77.95
001,2021-01-15,109,2021-05-03,mid,1.1,5.97,6.56,72.92
001,2021-01-15,110,2021-05-04,mid,1.1,6.51,7.16,79.54
001,2021-01-15,111,2021-05-05,mid,1.1,5.98,6.58,73.1
001,2021-01-15,112,2021-05-06,late,1.092,5.54,6.05,67.21
001,2021-01-15,113,2021-05-07,late,1.085,6.32,6.86,76.21
001,2021-01-15,114,2021-05-08,late,1.077,6.29,6.77,75.21
001,2021-01-15,115,2021-05-09,late,1.069,6.76,7.23,80.33
001,2021-01-15,116,2021-05-10,late,1.062,6.11,6.49,72.12
001,2021-01-15,117,2021-05-11,late,1.054,5.76,6.07,67.45
001,2021-01-15,118,2021-05-12,late,1.046,6.24,6.53,72.52
001,2021-01-15,119,2021-05-13,late,1.038,6.69,6.95,77.21
001,2021-01-15,120,2021-05-14,late,1.031,6.44,6.64,73.78
001,2021-01-15,121,2021-05-15,late,1.023,6.27,6.42,71.29
001,2021-01-15,122,2021-05-16,late,1.015,6.8,6.9,76.69
001,2021-01-15,123,2021-05-17,late,1.008,6.28,6.33,70.31
001,2021-01-15,124,2021-05-18,late,1.0,6.13,6.13,68.15
001,2021-01-15,125,2021-05-19,late,0.992,6.28,6.23,69.22
001,2021-01-15,126,2021-05-20,late,0.985,6.35,6.26,69.52
001,2021-01-15,127,2021-05-21,late,0.977,6.39,6.25,69.41
001,2021-01-15,128,2021-05-22,late,0.969,6.27,6.08,67.53
001,2021-01-15,129,2021-05-23,late,0.962,6.82,6.55,72.81
001,2021-01-15,130,2021-05-24,late,0.954,6.45,6.15,68.31
001,2021-01-15,131,2021-05-25,late,0.946,6.78,6.41,71.25
001,2021-01-15,132,2021-05-26,late,0.938,7.87,7.38,82.04
001,2021-01-15,133,2021-05-27,late,0.931,6.42,5.98,66.44
001,2021-01-15,134,2021-05-28,late,0.923,6.99,6.45,71.67
001,2021-01-15,135,2021-05-29,late,0.915,6.85,6.27,69.65
001,2021-01-15,136,2021-05-30,late,0.908,6.68,6.06,67.38
001,2021-01-15,137,2021-05-31,late,0.9,6.96,6.26,69.57
001,2021-01-15,138,2021-06-01,late,0.892,6.87,6.13,68.09
001,2021-01-15,139,2021-06-02,late,0.885,7.36,6.51,72.34
001,2021-01-15,140,2021-06-03,late,0.877,7.38,6.48,71.95
001,2021-01-15,141,2021-06-04,late,0.869,6.97,6.06,67.32
001,2021-01-15,142,2021-06-05,late,0.862,7.14,6.15,68.38
001,2021-01-15,143,2021-06-06,late,0.854,7.41,6.33,70.34
001,2021-01-15,144,2021-06-07,late,0.846,7.25,6.14,68.17
001,2021-01-15,145,2021-06-08,late,0.838,7.28,6.1,67.8
001,2021-01-15,146,2021-06-09,late,0.831,7.52,6.25,69.44
001,2021-01-15,147,2021-06-10,late,0.823,6.81,5.61,62.31
001,2021-01-15,148,2021-06-11,late,0.815,6.97,5.68,63.1
001,2021-01-15,149,2021-06-12,late,0.808,7.04,5.68,63.14
001,2021-01-15,150,2021-06-13,late,0.8,7.19,5.75,63.89
001,2022-01-15,1,2022-01-15,initial,0.75,1.96,1.47,16.36
001,2022-01-15,2,2022-01-16,initial,0.75,1.94,1.46,16.2
001,2022-01-15,3,2022-01-17,initial,0.75,2.29,1.72,19.06
001,2022-01-15,4,2022-01-18,initial,0.75,2.34,1.76,19.5
001,2022-01-15,5,2022-01-19,initial,0.75,2.39,1.79,19.89
001,2022-01-15,6,2022-01-20,initial,0.75,2.06,1.55,17.2
001,2022-01-15,7,2022-01-21,initial,0.75,2.27,1.7,18.92
001,2022-01-15,8,2022-01-22,initial,0.75,1.79,1.34,14.88
001,2022-01-15,9,2022-01-23,initial,0.75,2.33,1.75,19.4
001,2022-01-15,10,2022-01-24,initial,0.75,2.05,1.53,17.05
001,2022-01-15,11,2022-01-25,initial,0.75,2.46,1.84,20.46
001,2022-01-15,12,2022-01-26,initial,0.75,2.66,1.99,22.13
001,2022-01-15,13,2022-01-27,initial,0.75,2.26,1.7,18.84
001,2022-01-15,14,2022-01-28,initial,0.75,2.1,1.58,17.5
001,2022-01-15,15,2022-01-29,initial,0.75,2.64,1.98,22.0
001,2022-01-15,16,2022-01-30,development,0.763,2.22,1.69,18.81
001,2022-01-15,17,2022-01-31,development,0.777,2.05,1.59,17.66
001,2022-01-15,18,2022-02-01,development,0.79,2.25,1.78,19.74
001,2022-01-15,19,2022-02-02,development,0.804,2.03,1.63,18.14
001,2022-01-15,20,2022-02-03,development,0.817,2.18,1.78,19.82
001,2022-01-15,21,2022-02-04,development,0.831,2.4,1.99,22.16
001,2022-01-15,22,2022-02-05,development,0.844,2.58,2.18,24.23
001,2022-01-15,23,2022-02-06,development,0.858,2.38,2.04,22.64
001,2022-01-15,24,2022-02-07,development,0.871,2.6,2.27,25.21
001,2022-01-15,25,2022-02-08,development,0.885,2.75,2.44,27.06
001,2022-01-15,26,2022-02-09,development,0.898,2.39,2.15,23.85
001,2022-01-15,27,2022-02-10,development,0.912,2.71,2.47,27.49
001,2022-01-15,28,2022-02-11,development,0.925,2.82,2.61,28.98
001,2022-01-15,29,2022-02-12,development,0.938,2.52,2.36,26.24
001,2022-01-15,30,2022-02-13,development,0.952,2.97,2.83,31.39
001,2022-01-15,31,2022-02-14,development,0.965,2.84,2.74,30.49
001,2022-01-15,32,2022-02-15,development,0.979,3.19,3.12,34.65
001,2022-01-15,33,2022-02-16,development,0.992,2.39,2.37,26.3
001,2022-01-15,34,2022-02-17,development,1.006,2.75,2.76,30.72
001,2022-01-15,35,2022-02-18,development,1.019,2.85,2.91,32.29
001,2022-01-15,36,2022-02-19,development,1.033,3.1,3.2,35.54
001,2022-01-15,37,2022-02-20,development,1.046,3.09,3.23,35.9
001,2022-01-15,38,2022-02-21,development,1.06,3.1,3.28,36.44
001,2022-01-15,39,2022-02-22,development,1.073,2.86,3.07,34.11
001,2022-01-15,40,2022-02-23,development,1.087,3.1,3.37,37.45
001,2022-01-15,41,2022-02-24,development,1.1,3.45,3.8,42.23
001,2022-01-15,42,2022-02-25,mid,1.1,3.07,3.38,37.53
001,2022-01-15,43,2022-02-26,mid,1.1,3.51,3.87,42.95
001,2022-01-15,44,2022-02-27,mid,1.1,3.25,3.57,39.67
001,2022-01-15,45,2022-02-28,mid,1.1,3.02,3.32,36.86
001,2022-01-15,46,2022-03-01,mid,1.1,3.0,3.3,36.61
001,2022-01-15,47,2022-03-02,mid,1.1,2.89,3.18,35.35
001,2022-01-15,48,2022-03-03,mid,1.1,3.69,4.06,45.09
001,2022-01-15,49,2022-03-04,mid,1.1,3.94,4.33,48.13
001,2022-01-15,50,2022-03-05,mid,1.1,3.86,4.25,47.23
001,2022-01-15,51,2022-03-06,mid,1.1,3.21,3.53,39.25
001,2022-01-15,52,2022-03-07,mid,1.1,3.21,3.53,39.25
001,2022-01-15,53,2022-03-08,mid,1.1,3.05,3.35,37.24
001,2022-01-15,54,2022-03-09,mid,1.1,3.41,3.75,41.69
001,2022-01-15,55,2022-03-10,mid,1.1,4.11,4.52,50.23
001,2022-01-15,56,2022-03-11,mid,1.1,4.15,4.57,50.73
001,2022-01-15,57,2022-03-12,mid,1.1,3.84,4.23,46.95
001,2022-01-15,58,2022-03-13,mid,1.1,3.86,4.24,47.13
001,2022-01-15,59,2022-03-14,mid,1.1,3.55,3.9,43.37
001,2022-01-15,60,2022-03-15,mid,1.1,3.87,4.26,47.36
001,2022-01-15,61,2022-03-16,mid,1.1,4.09,4.5,50.01
001,2022-01-15,62,2022-03-17,mid,1.1,4.2,4.61,51.28
001,2022-01-15,63,2022-03-18,mid,1.1,4.33,4.76,52.91
001,2022-01-15,64,2022-03-19,mid,1.1,4.04,4.45,49.41
001,2022-01-15,65,2022-03-20,mid,1.1,3.8,4.18,46.44
001,2022-01-15,66,2022-03-21,mid,1.1,4.15,4.57,50.74
001,2022-01-15,67,2022-03-22,mid,1.1,4.03,4.44,49.3
001,2022-01-15,68,2022-03-23,mid,1.1,4.24,4.66,51.78
001,2022-01-15,69,2022-03-24,mid,1.1,3.89,4.28,47.53
001,2022-01-15,70,2022-03-25,mid,1.1,4.55,5.0,55.58
001,2022-01-15,71,2022-03-26,mid,1.1,4.28,4.71,52.37
001,2022-01-15,72,2022-03-27,mid,1.1,4.33,4.76,52.89
001,2022-01-15,73,2022-03-28,mid,1.1,4.46,4.9,54.47
001,2022-01-15,74,2022-03-29,mid,1.1,3.75,4.13,45.88
001,2022-01-15,75,2022-03-30,mid,1.1,4.48,4.92,54.72
001,2022-01-15,76,2022-03-31,mid,1.1,4.52,4.97,55.28
001,2022-01-15,77,2022-04-01,mid,1.1,4.8,5.28,58.72
001,2022-01-15,78,2022-04-02,mid,1.1,4.63,5.1,56.62
001,2022-01-15,79,2022-04-03,mid,1.1,4.93,5.42,60.27
001,2022-01-15,80,2022-04-04,mid,1.1,4.71,5.18,57.56
001,2022-01-15,81,2022-04-05,mid,1.1,4.49,4.94,54.89
001,2022-01-15,82,2022-04-06,mid,1.1,4.52,4.97,55.24
001,2022-01-15,83,2022-04-07,mid,1.1,4.91,5.4,60.05
001,2022-01-15,84,2022-04-08,mid,1.1,4.87,5.36,59.58
001,2022-01-15,85,2022-04-09,mid,1.1,4.89,5.38,59.74
001,2022-01-15,86,2022-04-10,mid,1.1,4.81,5.29,58.77
001,2022-01-15,87,2022-04-11,mid,1.1,4.71,5.18,57.56
001,2022-01-15,88,2022-04-12,mid,1.1,5.04,5.54,61.59
001,2022-01-15,89,2022-04-13,mid,1.1,5.28,5.81,64.54
001,2022-01-15,90,2022-04-14,mid,1.1,4.98,5.48,60.91
001,2022-01-15,91,2022-04-15,mid,1.1,4.98,5.47,60.83
001,2022-01-15,92,2022-04-16,mid,1.1,5.27,5.8,64.41
001,2022-01-15,93,2022-04-17,mid,1.1,5.24,5.77,64.07
001,2022-01-15,94,2022-04-18,mid,1.1,5.74,6.32,70.21
001,2022-01-15,95,2022-04-19,mid,1.1,5.7,6.27,69.65
001,2022-01-15,96,2022-04-20,mid,1.1,5.66,6.22,69.14
001,2022-01-15,97,2022-04-21,mid,1.1,6.1,6.71,74.57
001,2022-01-15,98,2022-04-22,mid,1.1,5.78,6.35,70.59
001,2022-01-15,99,2022-04-23,mid,1.1,5.5,6.05,67.22
001,2022-01-15,100,2022-04-24,mid,1.1,5.51,6.06,67.35
001,2022-01-15,101,2022-04-25,mid,1.1,5.53,6.08,67.57
001,2022-01-15,102,2022-04-26,mid,1.1,5.36,5.9,65.55
001,2022-01-15,103,2022-04-27,mid,1.1,6.11,6.72,74.65
001,2022-01-15,104,2022-04-28,mid,1.1,5.31,5.85,64.95
001,2022-01-15,105,2022-04-29,mid,1.1,5.44,5.98,66.48
001,2022-01-15,106,2022-04-30,mid,1.1,6.49,7.14,79.32
001,2022-01-15,107,2022-05-01,mid,1.1,6.25,6.88,76.45
001,2022-01-15,108,2022-05-02,mid,1.1,5.69,6.25,69.49
001,2022-01-15,109,2022-05-03,mid,1.1,5.76,6.34,70.4
001,2022-01-15,110,2022-05-04,mid,1.1,6.57,7.23,80.34
001,2022-01-15,111,2022-05-05,mid,1.1,6.37,7.0,77.81
001,2022-01-15,112,2022-05-06,late,1.092,6.93,7.57,84.12
001,2022-01-15,113,2022-05-07,late,1.085,6.51,7.06,78.48
001,2022-01-15,114,2022-05-08,late,1.077,6.24,6.72,74.62
001,2022-01-15,115,2022-05-09,late,1.069,6.13,6.55,72.82
001,2022-01-15,116,2022-05-10,late,1.062,6.29,6.68,74.22
001,2022-01-15,117,2022-05-11,late,1.054,6.59,6.95,77.17
001,2022-01-15,118,2022-05-12,late,1.046,6.52,6.82,75.77
001,2022-01-15,119,2022-05-13,late,1.038,6.31,6.56,72.86
001,2022-01-15,120,2022-05-14,late,1.031,6.53,6.73,74.74
001,2022-01-15,121,2022-05-15,late,1.023,6.45,6.6,73.34
001,2022-01-15,122,2022-05-16,late,1.015,6.66,6.77,75.17
001,2022-01-15,123,2022-05-17,late,1.008,6.97,7.03,78.09
001,2022-01-15,124,2022-05-18,late,1.0,6.28,6.28,69.8
001,2022-01-15,125,2022-05-19,late,0.992,6.79,6.74,74.84
001,2022-01-15,126,2022-05-20,late,0.985,6.95,6.84,76.04
001,2022-01-15,127,2022-05-21,late,0.977,6.61,6.46,71.77
001,2022-01-15,128,2022-05-22,late,0.969,7.24,7.02,77.95
001,2022-01-15,129,2022-05-23,late,0.962,6.07,5.83,64.82
001,2022-01-15,130,2022-05-24,late,0.954,6.94,6.62,73.56
001,2022-01-15,131,2022-05-25,late,0.946,6.25,5.92,65.74
001,2022-01-15,132,2022-05-26,late,0.938,6.4,6.0,66.72
001,2022-01-15,133,2022-05-27,late,0.931,7.1,6.61,73.42
001,2022-01-15,134,2022-05-28,late,0.923,6.96,6.43,71.4
001,2022-01-15,135,2022-05-29,late,0.915,6.6,6.04,67.11
001,2022-01-15,136,2022-05-30,late,0.908,7.01,6.36,70.69
001,2022-01-15,137,2022-05-31,late,0.9,7.32,6.59,73.18
001,2022-01-15,138,2022-06-01,late,0.892,7.5,6.69,74.36
001,2022-01-15,139,2022-06-02,late,0.885,7.61,6.73,74.8
001,2022-01-15,140,2022-06-03,late,0.877,7.21,6.32,70.27
001,2022-01-15,141,2022-06-04,late,0.869,7.2,6.26,69.55
001,2022-01-15,142,2022-06-05,late,0.862,6.84,5.9,65.51
001,2022-01-15,143,2022-06-06,late,0.854,7.41,6.32,70.26
001,2022-01-15,144,2022-06-07,late,0.846,7.71,6.52,72.46
001,2022-01-15,145,2022-06-08,late,0.838,7.19,6.03,66.98
001,2022-01-15,146,2022-06-09,late,0.831,7.56,6.28,69.76
001,2022-01-15,147,2022-06-10,late,0.823,7.31,6.02,66.84
001,2022-01-15,148,2022-06-11,late,0.815,7.41,6.04,67.13
001,2022-01-15,149,2022-06-12,late,0.808,6.53,5.27,58.59
001,2022-01-15,150,2022-06-13,late,0.8,7.91,6.32,70.27
001,2023-01-15,1,2023-01-15,initial,0.75,2.08,1.56,17.3
001,2023-01-15,2,2023-01-16,initial,0.75,1.93,1.45,16.09
001,2023-01-15,3,2023-01-17,initial,0.75,1.95,1.47,16.28
001,2023-01-15,4,2023-01-18,initial,0.75,2.11,1.58,17.56
001,2023-01-15,5,2023-01-19,initial,0.75,2.1,1.58,17.51
001,2023-01-15,6,2023-01-20,initial,0.75,1.77,1.33,14.73
001,2023-01-15,7,2023-01-21,initial,0.75,1.9,1.42,15.8
001,2023-01-15,8,2023-01-22,initial,0.75,2.49,1.87,20.74
001,2023-01-15,9,2023-01-23,initial,0.75,1.99,1.49,16.54
001,2023-01-15,10,2023-01-24,initial,0.75,2.18,1.63,18.13
001,2023-01-15,11,2023-01-25,initial,0.75,2.12,1.59,17.68
001,2023-01-15,12,2023-01-26,initial,0.75,1.9,1.43,15.84
001,2023-01-15,13,2023-01-27,initial,0.75,2.18,1.64,18.2
001,2023-01-15,14,2023-01-28,initial,0.75,2.09,1.57,17.46
001,2023-01-15,15,2023-01-29,initial,0.75,2.21,1.66,18.39
001,2023-01-15,16,2023-01-30,development,0.763,2.27,1.73,19.27
001,2023-01-15,17,2023-01-31,development,0.777,1.96,1.52,16.91
001,2023-01-15,18,2023-02-01,development,0.79,2.11,1.67,18.56
001,2023-01-15,19,2023-02-02,development,0.804,2.21,1.77,19.71
001,2023-01-15,20,2023-02-03,development,0.817,2.3,1.88,20.85
001,2023-01-15,21,2023-02-04,development,0.831,2.04,1.7,18.87
001,2023-01-15,22,2023-02-05,development,0.844,2.02,1.7,18.93
001,2023-01-15,23,2023-02-06,development,0.858,2.46,2.11,23.47
001,2023-01-15,24,2023-02-07,development,0.871,2.27,1.98,22.01
001,2023-01-15,25,2023-02-08,development,0.885,2.37,2.1,23.34
001,2023-01-15,26,2023-02-09,development,0.898,2.24,2.01,22.35
001,2023-01-15,27,2023-02-10,development,0.912,2.21,2.01,22.36
001,2023-01-15,28,2023-02-11,development,0.925,2.43,2.25,24.96
001,2023-01-15,29,2023-02-12,development,0.938,2.27,2.13,23.66
001,2023-01-15,30,2023-02-13,development,0.952,2.39,2.28,25.3
001,2023-01-15,31,2023-02-14,development,0.965,2.68,2.59,28.76
