# SOURCE: Computed from FAO Penman-Monteith ET0 (Hargreaves-Samani simplified) + FAO-56 crop coefficients
# DATE: 2026-02-02
# DESCRIPTION: Daily irrigation demand for kale crops in Sinai Red Sea region
# UNITS:
#   - weather_scenario_id: Scenario identifier (text)
#   - planting_date: Date crop was planted (YYYY-MM-DD)
#   - crop_day: Days since planting (1 to season_length)
#   - calendar_date: Actual calendar date (YYYY-MM-DD)
#   - growth_stage: Crop growth stage (initial/development/mid/late)
#   - kc: Crop coefficient for this day (dimensionless)
#   - et0_mm: Reference evapotranspiration (mm/day)
#   - etc_mm: Crop evapotranspiration = ET0 x Kc (mm/day)
#   - irrigation_m3_per_ha_per_day: Water requirement per hectare (m3/ha/day)
# LOGIC: ET0 = 0.0023 * (Tmean + 17.8) * (Tmax - Tmin)^0.5 * Ra; ETc = ET0 x Kc; Irrigation = ETc x 10 / 0.9 (90% drip efficiency)
# DEPENDENCIES: daily_weather_scenario_001-toy.csv, crop_coefficients-toy.csv, growth_stages-toy.csv
# ASSUMPTIONS: Drip irrigation at 90% efficiency, no rainfall credit, no soil water storage
weather_scenario_id,planting_date,crop_day,calendar_date,growth_stage,kc,et0_mm,etc_mm,irrigation_m3_per_ha_per_day
001,2011-03-15,43,2011-04-26,mid,1.1,5.83,6.41,71.25
001,2011-03-15,44,2011-04-27,mid,1.1,5.72,6.29,69.91
001,2011-03-15,45,2011-04-28,mid,1.1,5.4,5.94,65.95
001,2011-03-15,46,2011-04-29,mid,1.1,5.57,6.13,68.06
001,2011-03-15,47,2011-04-30,mid,1.1,5.55,6.11,67.86
001,2011-03-15,48,2011-05-01,mid,1.1,6.12,6.74,74.84
001,2011-03-15,49,2011-05-02,mid,1.1,6.83,7.51,83.5
001,2011-03-15,50,2011-05-03,mid,1.1,5.31,5.84,64.93
001,2011-03-15,51,2011-05-04,mid,1.1,5.72,6.29,69.92
001,2011-03-15,52,2011-05-05,mid,1.1,5.93,6.52,72.47
001,2011-03-15,53,2011-05-06,mid,1.1,5.66,6.23,69.2
001,2011-03-15,54,2011-05-07,mid,1.1,6.26,6.88,76.45
001,2011-03-15,55,2011-05-08,mid,1.1,6.29,6.92,76.84
001,2011-03-15,56,2011-05-09,mid,1.1,6.35,6.98,77.57
001,2011-03-15,57,2011-05-10,mid,1.1,6.06,6.66,74.03
001,2011-03-15,58,2011-05-11,mid,1.1,6.62,7.28,80.88
001,2011-03-15,59,2011-05-12,mid,1.1,6.33,6.96,77.35
001,2011-03-15,60,2011-05-13,mid,1.1,6.39,7.02,78.05
001,2011-03-15,61,2011-05-14,mid,1.1,6.56,7.21,80.13
001,2011-03-15,62,2011-05-15,mid,1.1,6.3,6.93,76.97
001,2011-03-15,63,2011-05-16,mid,1.1,6.58,7.24,80.41
001,2011-03-15,64,2011-05-17,mid,1.1,6.78,7.46,82.91
001,2011-03-15,65,2011-05-18,mid,1.1,6.15,6.77,75.2
001,2011-03-15,66,2011-05-19,mid,1.1,7.11,7.82,86.84
001,2011-03-15,67,2011-05-20,mid,1.1,6.86,7.54,83.8
001,2011-03-15,68,2011-05-21,mid,1.1,6.62,7.28,80.88
001,2011-03-15,69,2011-05-22,mid,1.1,7.31,8.04,89.33
001,2011-03-15,70,2011-05-23,mid,1.1,6.87,7.55,83.91
001,2011-03-15,71,2011-05-24,late,1.093,7.34,8.02,89.12
001,2011-03-15,72,2011-05-25,late,1.087,6.89,7.49,83.24
001,2011-03-15,73,2011-05-26,late,1.08,6.53,7.05,78.38
001,2011-03-15,74,2011-05-27,late,1.073,6.35,6.82,75.76
001,2011-03-15,75,2011-05-28,late,1.067,7.15,7.63,84.78
001,2011-03-15,76,2011-05-29,late,1.06,7.58,8.03,89.25
001,2011-03-15,77,2011-05-30,late,1.053,6.57,6.92,76.87
001,2011-03-15,78,2011-05-31,late,1.047,7.58,7.93,88.15
001,2011-03-15,79,2011-06-01,late,1.04,6.72,6.99,77.67
001,2011-03-15,80,2011-06-02,late,1.033,7.07,7.31,81.18
001,2011-03-15,81,2011-06-03,late,1.027,6.84,7.02,77.99
001,2011-03-15,82,2011-06-04,late,1.02,6.78,6.91,76.82
001,2011-03-15,83,2011-06-05,late,1.013,7.19,7.28,80.92
001,2011-03-15,84,2011-06-06,late,1.007,7.29,7.34,81.57
001,2011-03-15,85,2011-06-07,late,1.0,6.55,6.55,72.73
001,2012-03-15,1,2012-03-15,initial,0.75,4.27,3.2,35.58
001,2012-03-15,2,2012-03-16,initial,0.75,4.04,3.03,33.68
001,2012-03-15,3,2012-03-17,initial,0.75,4.4,3.3,36.71
001,2012-03-15,4,2012-03-18,initial,0.75,4.89,3.67,40.76
001,2012-03-15,5,2012-03-19,initial,0.75,3.87,2.9,32.25
001,2012-03-15,6,2012-03-20,initial,0.75,3.86,2.89,32.15
001,2012-03-15,7,2012-03-21,initial,0.75,4.97,3.72,41.38
001,2012-03-15,8,2012-03-22,initial,0.75,4.36,3.27,36.36
001,2012-03-15,9,2012-03-23,initial,0.75,4.41,3.31,36.72
001,2012-03-15,10,2012-03-24,initial,0.75,4.1,3.07,34.15
001,2012-03-15,11,2012-03-25,initial,0.75,4.4,3.3,36.69
001,2012-03-15,12,2012-03-26,initial,0.75,4.18,3.14,34.86
001,2012-03-15,13,2012-03-27,initial,0.75,4.37,3.28,36.39
001,2012-03-15,14,2012-03-28,initial,0.75,4.06,3.05,33.86
001,2012-03-15,15,2012-03-29,initial,0.75,4.69,3.52,39.06
001,2012-03-15,16,2012-03-30,development,0.764,4.52,3.46,38.4
001,2012-03-15,17,2012-03-31,development,0.778,4.49,3.5,38.85
001,2012-03-15,18,2012-04-01,development,0.792,4.92,3.9,43.28
001,2012-03-15,19,2012-04-02,development,0.806,3.97,3.2,35.53
001,2012-03-15,20,2012-04-03,development,0.82,5.22,4.28,47.53
001,2012-03-15,21,2012-04-04,development,0.834,4.63,3.86,42.87
001,2012-03-15,22,2012-04-05,development,0.848,4.98,4.23,46.97
001,2012-03-15,23,2012-04-06,development,0.862,4.83,4.16,46.28
001,2012-03-15,24,2012-04-07,development,0.876,4.78,4.18,46.48
001,2012-03-15,25,2012-04-08,development,0.89,5.28,4.7,52.19
001,2012-03-15,26,2012-04-09,development,0.904,4.86,4.39,48.77
001,2012-03-15,27,2012-04-10,development,0.918,5.44,4.99,55.47
001,2012-03-15,28,2012-04-11,development,0.932,5.64,5.26,58.41
001,2012-03-15,29,2012-04-12,development,0.946,6.02,5.7,63.3
001,2012-03-15,30,2012-04-13,development,0.96,5.02,4.82,53.54
001,2012-03-15,31,2012-04-14,development,0.974,4.88,4.75,52.81
001,2012-03-15,32,2012-04-15,development,0.988,5.25,5.19,57.66
001,2012-03-15,33,2012-04-16,development,1.002,4.99,5.0,55.5
001,2012-03-15,34,2012-04-17,development,1.016,5.67,5.76,63.98
001,2012-03-15,35,2012-04-18,development,1.03,5.99,6.17,68.59
001,2012-03-15,36,2012-04-19,development,1.044,6.05,6.32,70.21
001,2012-03-15,37,2012-04-20,development,1.058,5.56,5.88,65.36
001,2012-03-15,38,2012-04-21,development,1.072,5.48,5.87,65.24
001,2012-03-15,39,2012-04-22,development,1.086,5.69,6.18,68.7
001,2012-03-15,40,2012-04-23,development,1.1,5.77,6.35,70.5
001,2012-03-15,41,2012-04-24,mid,1.1,6.0,6.6,73.32
001,2012-03-15,42,2012-04-25,mid,1.1,5.98,6.58,73.08
001,2012-03-15,43,2012-04-26,mid,1.1,5.76,6.34,70.45
001,2012-03-15,44,2012-04-27,mid,1.1,6.43,7.08,78.64
001,2012-03-15,45,2012-04-28,mid,1.1,6.56,7.22,80.18
001,2012-03-15,46,2012-04-29,mid,1.1,5.96,6.56,72.86
001,2012-03-15,47,2012-04-30,mid,1.1,6.02,6.62,73.57
001,2012-03-15,48,2012-05-01,mid,1.1,6.24,6.87,76.3
001,2012-03-15,49,2012-05-02,mid,1.1,6.42,7.07,78.51
001,2012-03-15,50,2012-05-03,mid,1.1,6.06,6.67,74.08
001,2012-03-15,51,2012-05-04,mid,1.1,7.17,7.89,87.63
001,2012-03-15,52,2012-05-05,mid,1.1,6.5,7.14,79.39
001,2012-03-15,53,2012-05-06,mid,1.1,5.34,5.87,65.22
001,2012-03-15,54,2012-05-07,mid,1.1,6.3,6.93,77.03
001,2012-03-15,55,2012-05-08,mid,1.1,6.62,7.28,80.87
001,2012-03-15,56,2012-05-09,mid,1.1,6.31,6.94,77.11
001,2012-03-15,57,2012-05-10,mid,1.1,7.59,8.35,92.78
001,2012-03-15,58,2012-05-11,mid,1.1,6.54,7.2,79.97
001,2012-03-15,59,2012-05-12,mid,1.1,6.03,6.63,73.71
001,2012-03-15,60,2012-05-13,mid,1.1,7.07,7.78,86.42
001,2012-03-15,61,2012-05-14,mid,1.1,7.56,8.32,92.46
001,2012-03-15,62,2012-05-15,mid,1.1,7.91,8.7,96.72
001,2012-03-15,63,2012-05-16,mid,1.1,6.41,7.05,78.37
001,2012-03-15,64,2012-05-17,mid,1.1,6.37,7.0,77.81
001,2012-03-15,65,2012-05-18,mid,1.1,7.3,8.03,89.17
001,2012-03-15,66,2012-05-19,mid,1.1,6.92,7.62,84.63
001,2012-03-15,67,2012-05-20,mid,1.1,7.01,7.71,85.62
001,2012-03-15,68,2012-05-21,mid,1.1,6.57,7.22,80.25
001,2012-03-15,69,2012-05-22,mid,1.1,6.98,7.68,85.31
001,2012-03-15,70,2012-05-23,mid,1.1,7.79,8.57,95.19
001,2012-03-15,71,2012-05-24,late,1.093,7.64,8.35,92.77
001,2012-03-15,72,2012-05-25,late,1.087,7.49,8.14,90.49
001,2012-03-15,73,2012-05-26,late,1.08,7.37,7.96,88.48
001,2012-03-15,74,2012-05-27,late,1.073,7.53,8.09,89.85
001,2012-03-15,75,2012-05-28,late,1.067,7.22,7.7,85.57
001,2012-03-15,76,2012-05-29,late,1.06,7.22,7.66,85.09
001,2012-03-15,77,2012-05-30,late,1.053,7.53,7.93,88.15
001,2012-03-15,78,2012-05-31,late,1.047,6.95,7.27,80.8
001,2012-03-15,79,2012-06-01,late,1.04,7.27,7.56,84.05
001,2012-03-15,80,2012-06-02,late,1.033,7.69,7.95,88.3
001,2012-03-15,81,2012-06-03,late,1.027,6.91,7.09,78.78
001,2012-03-15,82,2012-06-04,late,1.02,7.52,7.67,85.19
001,2012-03-15,83,2012-06-05,late,1.013,6.69,6.78,75.34
001,2012-03-15,84,2012-06-06,late,1.007,7.84,7.89,87.66
001,2012-03-15,85,2012-06-07,late,1.0,8.01,8.01,88.97
001,2013-03-15,1,2013-03-15,initial,0.75,4.4,3.3,36.64
001,2013-03-15,2,2013-03-16,initial,0.75,4.5,3.38,37.54
001,2013-03-15,3,2013-03-17,initial,0.75,4.2,3.15,34.98
001,2013-03-15,4,2013-03-18,initial,0.75,4.48,3.36,37.32
001,2013-03-15,5,2013-03-19,initial,0.75,4.46,3.34,37.16
001,2013-03-15,6,2013-03-20,initial,0.75,4.07,3.05,33.92
001,2013-03-15,7,2013-03-21,initial,0.75,4.24,3.18,35.3
001,2013-03-15,8,2013-03-22,initial,0.75,4.12,3.09,34.32
001,2013-03-15,9,2013-03-23,initial,0.75,4.51,3.38,37.57
001,2013-03-15,10,2013-03-24,initial,0.75,4.51,3.39,37.61
001,2013-03-15,11,2013-03-25,initial,0.75,4.22,3.16,35.15
001,2013-03-15,12,2013-03-26,initial,0.75,4.5,3.37,37.47
001,2013-03-15,13,2013-03-27,initial,0.75,4.48,3.36,37.29
001,2013-03-15,14,2013-03-28,initial,0.75,4.84,3.63,40.33
001,2013-03-15,15,2013-03-29,initial,0.75,5.03,3.77,41.88
001,2013-03-15,16,2013-03-30,development,0.764,5.28,4.03,44.8
001,2013-03-15,17,2013-03-31,development,0.778,5.02,3.91,43.44
001,2013-03-15,18,2013-04-01,development,0.792,4.9,3.88,43.12
001,2013-03-15,19,2013-04-02,development,0.806,4.94,3.98,44.21
001,2013-03-15,20,2013-04-03,development,0.82,4.96,4.07,45.18
001,2013-03-15,21,2013-04-04,development,0.834,5.08,4.23,47.04
001,2013-03-15,22,2013-04-05,development,0.848,5.12,4.34,48.25
001,2013-03-15,23,2013-04-06,development,0.862,4.98,4.29,47.68
001,2013-03-15,24,2013-04-07,development,0.876,5.18,4.54,50.41
001,2013-03-15,25,2013-04-08,development,0.89,5.13,4.57,50.74
001,2013-03-15,26,2013-04-09,development,0.904,6.17,5.58,61.99
001,2013-03-15,27,2013-04-10,development,0.918,5.23,4.8,53.33
001,2013-03-15,28,2013-04-11,development,0.932,5.15,4.8,53.3
001,2013-03-15,29,2013-04-12,development,0.946,5.47,5.18,57.5
001,2013-03-15,30,2013-04-13,development,0.96,5.79,5.56,61.79
001,2013-03-15,31,2013-04-14,development,0.974,5.37,5.23,58.15
001,2013-03-15,32,2013-04-15,development,0.988,5.75,5.68,63.07
001,2013-03-15,33,2013-04-16,development,1.002,5.77,5.78,64.24
001,2013-03-15,34,2013-04-17,development,1.016,5.48,5.57,61.84
001,2013-03-15,35,2013-04-18,development,1.03,5.25,5.41,60.06
001,2013-03-15,36,2013-04-19,development,1.044,6.64,6.93,77.06
001,2013-03-15,37,2013-04-20,development,1.058,5.75,6.08,67.58
001,2013-03-15,38,2013-04-21,development,1.072,5.64,6.05,67.18
001,2013-03-15,39,2013-04-22,development,1.086,6.15,6.68,74.18
001,2013-03-15,40,2013-04-23,development,1.1,6.63,7.29,80.98
001,2013-03-15,41,2013-04-24,mid,1.1,6.34,6.98,77.55
001,2013-03-15,42,2013-04-25,mid,1.1,6.13,6.74,74.87
001,2013-03-15,43,2013-04-26,mid,1.1,6.44,7.09,78.74
001,2013-03-15,44,2013-04-27,mid,1.1,6.27,6.89,76.6
001,2013-03-15,45,2013-04-28,mid,1.1,6.49,7.14,79.28
001,2013-03-15,46,2013-04-29,mid,1.1,6.34,6.98,77.51
001,2013-03-15,47,2013-04-30,mid,1.1,6.27,6.9,76.69
001,2013-03-15,48,2013-05-01,mid,1.1,5.71,6.28,69.83
001,2013-03-15,49,2013-05-02,mid,1.1,5.95,6.54,72.69
001,2013-03-15,50,2013-05-03,mid,1.1,6.64,7.31,81.19
001,2013-03-15,51,2013-05-04,mid,1.1,6.2,6.82,75.8
001,2013-03-15,52,2013-05-05,mid,1.1,7.53,8.28,92.03
001,2013-03-15,53,2013-05-06,mid,1.1,6.9,7.58,84.28
001,2013-03-15,54,2013-05-07,mid,1.1,6.17,6.79,75.42
001,2013-03-15,55,2013-05-08,mid,1.1,6.85,7.54,83.78
001,2013-03-15,56,2013-05-09,mid,1.1,6.56,7.22,80.23
001,2013-03-15,57,2013-05-10,mid,1.1,6.42,7.07,78.51
001,2013-03-15,58,2013-05-11,mid,1.1,6.6,7.26,80.68
001,2013-03-15,59,2013-05-12,mid,1.1,6.39,7.03,78.11
001,2013-03-15,60,2013-05-13,mid,1.1,6.55,7.2,80.02
001,2013-03-15,61,2013-05-14,mid,1.1,7.35,8.08,89.82
001,2013-03-15,62,2013-05-15,mid,1.1,6.75,7.43,82.54
001,2013-03-15,63,2013-05-16,mid,1.1,6.66,7.33,81.43
001,2013-03-15,64,2013-05-17,mid,1.1,7.08,7.78,86.49
001,2013-03-15,65,2013-05-18,mid,1.1,7.23,7.95,88.31
001,2013-03-15,66,2013-05-19,mid,1.1,6.97,7.67,85.19
001,2013-03-15,67,2013-05-20,mid,1.1,6.69,7.36,81.75
001,2013-03-15,68,2013-05-21,mid,1.1,6.86,7.55,83.84
001,2013-03-15,69,2013-05-22,mid,1.1,6.89,7.58,84.22
001,2013-03-15,70,2013-05-23,mid,1.1,7.33,8.06,89.6
001,2013-03-15,71,2013-05-24,late,1.093,7.85,8.58,95.39
001,2013-03-15,72,2013-05-25,late,1.087,6.83,7.42,82.42
001,2013-03-15,73,2013-05-26,late,1.08,7.68,8.3,92.21
001,2013-03-15,74,2013-05-27,late,1.073,7.27,7.81,86.75
001,2013-03-15,75,2013-05-28,late,1.067,7.16,7.63,84.82
001,2013-03-15,76,2013-05-29,late,1.06,6.44,6.82,75.8
001,2013-03-15,77,2013-05-30,late,1.053,7.97,8.39,93.27
001,2013-03-15,78,2013-05-31,late,1.047,8.04,8.42,93.51
001,2013-03-15,79,2013-06-01,late,1.04,7.84,8.16,90.62
001,2013-03-15,80,2013-06-02,late,1.033,7.74,8.0,88.86
001,2013-03-15,81,2013-06-03,late,1.027,8.08,8.3,92.23
001,2013-03-15,82,2013-06-04,late,1.02,7.53,7.68,85.33
001,2013-03-15,83,2013-06-05,late,1.013,7.93,8.03,89.25
001,2013-03-15,84,2013-06-06,late,1.007,7.7,7.75,86.16
001,2013-03-15,85,2013-06-07,late,1.0,7.36,7.36,81.75
001,2014-03-15,1,2014-03-15,initial,0.75,4.46,3.34,37.17
001,2014-03-15,2,2014-03-16,initial,0.75,3.93,2.94,32.72
001,2014-03-15,3,2014-03-17,initial,0.75,4.27,3.2,35.58
001,2014-03-15,4,2014-03-18,initial,0.75,4.02,3.02,33.5
001,2014-03-15,5,2014-03-19,initial,0.75,3.88,2.91,32.34
001,2014-03-15,6,2014-03-20,initial,0.75,4.34,3.25,36.13
001,2014-03-15,7,2014-03-21,initial,0.75,3.91,2.93,32.56
001,2014-03-15,8,2014-03-22,initial,0.75,4.15,3.11,34.6
001,2014-03-15,9,2014-03-23,initial,0.75,4.47,3.35,37.25
001,2014-03-15,10,2014-03-24,initial,0.75,4.9,3.67,40.8
001,2014-03-15,11,2014-03-25,initial,0.75,4.79,3.59,39.93
001,2014-03-15,12,2014-03-26,initial,0.75,4.63,3.47,38.59
001,2014-03-15,13,2014-03-27,initial,0.75,4.17,3.13,34.77
001,2014-03-15,14,2014-03-28,initial,0.75,4.11,3.08,34.25
001,2014-03-15,15,2014-03-29,initial,0.75,4.69,3.51,39.05
001,2014-03-15,16,2014-03-30,development,0.764,5.15,3.94,43.75
001,2014-03-15,17,2014-03-31,development,0.778,4.45,3.46,38.49
001,2014-03-15,18,2014-04-01,development,0.792,4.9,3.88,43.14
001,2014-03-15,19,2014-04-02,development,0.806,4.9,3.95,43.87
001,2014-03-15,20,2014-04-03,development,0.82,4.5,3.69,41.04
001,2014-03-15,21,2014-04-04,development,0.834,5.05,4.21,46.8
001,2014-03-15,22,2014-04-05,development,0.848,5.4,4.58,50.88
001,2014-03-15,23,2014-04-06,development,0.862,4.46,3.85,42.76
001,2014-03-15,24,2014-04-07,development,0.876,5.0,4.38,48.65
001,2014-03-15,25,2014-04-08,development,0.89,4.52,4.03,44.72
001,2014-03-15,26,2014-04-09,development,0.904,5.15,4.66,51.76
001,2014-03-15,27,2014-04-10,development,0.918,5.15,4.73,52.53
001,2014-03-15,28,2014-04-11,development,0.932,5.19,4.84,53.77
001,2014-03-15,29,2014-04-12,development,0.946,5.63,5.32,59.15
001,2014-03-15,30,2014-04-13,development,0.96,5.17,4.96,55.1
001,2014-03-15,31,2014-04-14,development,0.974,4.64,4.52,50.21
001,2014-03-15,32,2014-04-15,development,0.988,5.29,5.23,58.08
001,2014-03-15,33,2014-04-16,development,1.002,5.3,5.31,59.03
001,2014-03-15,34,2014-04-17,development,1.016,5.12,5.2,57.77
001,2014-03-15,35,2014-04-18,development,1.03,5.74,5.92,65.73
001,2014-03-15,36,2014-04-19,development,1.044,5.67,5.92,65.83
001,2014-03-15,37,2014-04-20,development,1.058,5.76,6.09,67.71
001,2014-03-15,38,2014-04-21,development,1.072,6.0,6.43,71.41
001,2014-03-15,39,2014-04-22,development,1.086,5.77,6.27,69.63
001,2014-03-15,40,2014-04-23,development,1.1,5.64,6.2,68.9
001,2014-03-15,41,2014-04-24,mid,1.1,5.41,5.95,66.13
001,2014-03-15,42,2014-04-25,mid,1.1,6.08,6.69,74.32
001,2014-03-15,43,2014-04-26,mid,1.1,4.91,5.41,60.06
001,2014-03-15,44,2014-04-27,mid,1.1,6.33,6.96,77.37
001,2014-03-15,45,2014-04-28,mid,1.1,6.61,7.27,80.77
001,2014-03-15,46,2014-04-29,mid,1.1,5.19,5.71,63.44
001,2014-03-15,47,2014-04-30,mid,1.1,5.67,6.24,69.32
001,2014-03-15,48,2014-05-01,mid,1.1,5.97,6.57,73.03
001,2014-03-15,49,2014-05-02,mid,1.1,6.51,7.16,79.55
001,2014-03-15,50,2014-05-03,mid,1.1,5.65,6.22,69.07
001,2014-03-15,51,2014-05-04,mid,1.1,5.98,6.58,73.08
001,2014-03-15,52,2014-05-05,mid,1.1,6.35,6.98,77.56
001,2014-03-15,53,2014-05-06,mid,1.1,6.66,7.33,81.45
001,2014-03-15,54,2014-05-07,mid,1.1,5.92,6.51,72.33
001,2014-03-15,55,2014-05-08,mid,1.1,6.47,7.12,79.06
001,2014-03-15,56,2014-05-09,mid,1.1,6.58,7.23,80.39
001,2014-03-15,57,2014-05-10,mid,1.1,6.4,7.04,78.18
001,2014-03-15,58,2014-05-11,mid,1.1,7.15,7.87,87.44
001,2014-03-15,59,2014-05-12,mid,1.1,7.03,7.73,85.88
001,2014-03-15,60,2014-05-13,mid,1.1,7.25,7.98,88.66
001,2014-03-15,61,2014-05-14,mid,1.1,6.64,7.31,81.21
001,2014-03-15,62,2014-05-15,mid,1.1,6.44,7.08,78.7
001,2014-03-15,63,2014-05-16,mid,1.1,6.5,7.15,79.41
001,2014-03-15,64,2014-05-17,mid,1.1,6.55,7.2,80.06
001,2014-03-15,65,2014-05-18,mid,1.1,7.25,7.97,88.57
001,2014-03-15,66,2014-05-19,mid,1.1,6.52,7.17,79.65
001,2014-03-15,67,2014-05-20,mid,1.1,7.61,8.38,93.06
001,2014-03-15,68,2014-05-21,mid,1.1,7.5,8.25,91.7
001,2014-03-15,69,2014-05-22,mid,1.1,5.97,6.57,72.99
001,2014-03-15,70,2014-05-23,mid,1.1,6.97,7.67,85.22
001,2014-03-15,71,2014-05-24,late,1.093,7.69,8.41,93.43
001,2014-03-15,72,2014-05-25,late,1.087,7.52,8.17,90.78
001,2014-03-15,73,2014-05-26,late,1.08,6.84,7.38,82.02
001,2014-03-15,74,2014-05-27,late,1.073,7.49,8.04,89.36
001,2014-03-15,75,2014-05-28,late,1.067,7.03,7.5,83.38
001,2014-03-15,76,2014-05-29,late,1.06,7.9,8.38,93.07
001,2014-03-15,77,2014-05-30,late,1.053,7.41,7.8,86.68
001,2014-03-15,78,2014-05-31,late,1.047,7.31,7.65,85.01
001,2014-03-15,79,2014-06-01,late,1.04,8.27,8.6,95.55
001,2014-03-15,80,2014-06-02,late,1.033,7.46,7.7,85.6
001,2014-03-15,81,2014-06-03,late,1.027,8.26,8.48,94.25
001,2014-03-15,82,2014-06-04,late,1.02,7.47,7.62,84.68
001,2014-03-15,83,2014-06-05,late,1.013,7.49,7.59,84.31
001,2014-03-15,84,2014-06-06,late,1.007,7.27,7.32,81.33
001,2014-03-15,85,2014-06-07,late,1.0,7.37,7.37,81.91
001,2015-03-15,1,2015-03-15,initial,0.75,3.58,2.69,29.86
001,2015-03-15,2,2015-03-16,initial,0.75,3.81,2.86,31.74
001,2015-03-15,3,2015-03-17,initial,0.75,4.12,3.09,34.3
001,2015-03-15,4,2015-03-18,initial,0.75,3.56,2.67,29.66
001,2015-03-15,5,2015-03-19,initial,0.75,3.99,2.99,33.27
001,2015-03-15,6,2015-03-20,initial,0.75,3.91,2.93,32.56
001,2015-03-15,7,2015-03-21,initial,0.75,3.47,2.6,28.89
001,2015-03-15,8,2015-03-22,initial,0.75,4.48,3.36,37.35
001,2015-03-15,9,2015-03-23,initial,0.75,3.89,2.91,32.38
001,2015-03-15,10,2015-03-24,initial,0.75,4.35,3.27,36.29
001,2015-03-15,11,2015-03-25,initial,0.75,4.79,3.6,39.96
001,2015-03-15,12,2015-03-26,initial,0.75,4.33,3.25,36.08
001,2015-03-15,13,2015-03-27,initial,0.75,3.52,2.64,29.37
001,2015-03-15,14,2015-03-28,initial,0.75,4.48,3.36,37.37
001,2015-03-15,15,2015-03-29,initial,0.75,4.56,3.42,38.04
001,2015-03-15,16,2015-03-30,development,0.764,5.4,4.13,45.85
001,2015-03-15,17,2015-03-31,development,0.778,4.06,3.16,35.14
001,2015-03-15,18,2015-04-01,development,0.792,4.48,3.55,39.46
001,2015-03-15,19,2015-04-02,development,0.806,4.56,3.68,40.86
001,2015-03-15,20,2015-04-03,development,0.82,4.76,3.9,43.35
001,2015-03-15,21,2015-04-04,development,0.834,5.28,4.4,48.94
001,2015-03-15,22,2015-04-05,development,0.848,3.93,3.33,37.02
001,2015-03-15,23,2015-04-06,development,0.862,5.31,4.58,50.84
001,2015-03-15,24,2015-04-07,development,0.876,4.83,4.23,46.98
001,2015-03-15,25,2015-04-08,development,0.89,5.44,4.84,53.75
001,2015-03-15,26,2015-04-09,development,0.904,5.04,4.56,50.64
001,2015-03-15,27,2015-04-10,development,0.918,5.2,4.77,52.99
001,2015-03-15,28,2015-04-11,development,0.932,5.13,4.78,53.14
001,2015-03-15,29,2015-04-12,development,0.946,5.24,4.96,55.06
001,2015-03-15,30,2015-04-13,development,0.96,5.38,5.16,57.34
001,2015-03-15,31,2015-04-14,development,0.974,5.12,4.99,55.46
001,2015-03-15,32,2015-04-15,development,0.988,5.6,5.53,61.44
001,2015-03-15,33,2015-04-16,development,1.002,5.32,5.33,59.19
001,2015-03-15,34,2015-04-17,development,1.016,5.5,5.58,62.05
001,2015-03-15,35,2015-04-18,development,1.03,6.01,6.19,68.74
001,2015-03-15,36,2015-04-19,development,1.044,5.46,5.7,63.28
001,2015-03-15,37,2015-04-20,development,1.058,5.42,5.73,63.71
001,2015-03-15,38,2015-04-21,development,1.072,5.9,6.32,70.27
001,2015-03-15,39,2015-04-22,development,1.086,5.74,6.23,69.24
001,2015-03-15,40,2015-04-23,development,1.1,5.4,5.94,65.96
001,2015-03-15,41,2015-04-24,mid,1.1,5.8,6.38,70.85
001,2015-03-15,42,2015-04-25,mid,1.1,6.24,6.87,76.3
001,2015-03-15,43,2015-04-26,mid,1.1,5.23,5.75,63.87
001,2015-03-15,44,2015-04-27,mid,1.1,6.9,7.59,84.34
001,2015-03-15,45,2015-04-28,mid,1.1,6.21,6.83,75.88
001,2015-03-15,46,2015-04-29,mid,1.1,6.38,7.01,77.94
001,2015-03-15,47,2015-04-30,mid,1.1,5.81,6.4,71.06
001,2015-03-15,48,2015-05-01,mid,1.1,5.61,6.17,68.59
001,2015-03-15,49,2015-05-02,mid,1.1,5.34,5.87,65.21
001,2015-03-15,50,2015-05-03,mid,1.1,6.28,6.91,76.79
001,2015-03-15,51,2015-05-04,mid,1.1,6.11,6.72,74.63
001,2015-03-15,52,2015-05-05,mid,1.1,6.67,7.33,81.47
001,2015-03-15,53,2015-05-06,mid,1.1,5.78,6.36,70.63
001,2015-03-15,54,2015-05-07,mid,1.1,6.07,6.68,74.17
001,2015-03-15,55,2015-05-08,mid,1.1,6.45,7.09,78.79
001,2015-03-15,56,2015-05-09,mid,1.1,6.34,6.97,77.43
001,2015-03-15,57,2015-05-10,mid,1.1,6.68,7.35,81.66
001,2015-03-15,58,2015-05-11,mid,1.1,5.77,6.35,70.56
001,2015-03-15,59,2015-05-12,mid,1.1,6.57,7.23,80.33
001,2015-03-15,60,2015-05-13,mid,1.1,6.88,7.57,84.06
001,2015-03-15,61,2015-05-14,mid,1.1,6.29,6.92,76.89
001,2015-03-15,62,2015-05-15,mid,1.1,6.8,7.48,83.09
001,2015-03-15,63,2015-05-16,mid,1.1,7.26,7.99,88.73
001,2015-03-15,64,2015-05-17,mid,1.1,7.21,7.93,88.08
001,2015-03-15,65,2015-05-18,mid,1.1,6.33,6.96,77.33
001,2015-03-15,66,2015-05-19,mid,1.1,7.06,7.77,86.28
001,2015-03-15,67,2015-05-20,mid,1.1,6.86,7.55,83.86
